monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,state,region,publishedDatetime,ads_id,latitude,longitude,address
"RM 3,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,945 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Gymnasium, Playground, Lift, Barbeque area","Air-Cond, Cooking Allowed",Sabah,Kota Kinabalu,2025-01-13 20:01,109755408,,,"KK Times Square Boulevard, Off Jalan Mentari, Kota Kinabalu, Sabah"
"RM 2,700 per month","Apartment / Condominium, For rent",Condominium,3,3,1500 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security, Playground, Sauna, Multipurpose hall, Gymnasium, Tennis Court, Squash Court, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Penang,Batu Ferringhi,2025-01-13 20:01,109780878,5.4755836,100.2540706,"Persiaran Sungai Emas, Batu Ferringhi, Penang"
"RM 1,700 per month","House, For rent",1-storey Terraced House,3,2,1400 sq.ft.,Partially Furnished,"Parking, Playground",,Johor,Johor Bahru,2025-01-13 20:00,109484972,,,
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Not Furnished,"Minimart, Security, Swimming Pool, Parking, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Cheras,2025-01-13 20:00,109734624,3.0810758,101.7317644,"Jalan Puncak Gading, Taman Connaught, Cheras, Kuala Lumpur"
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Fully Furnished,"Jogging Track, Lift, Tennis Court, Security, Playground, Gymnasium, Barbeque area, Parking, Minimart, Swimming Pool, Squash Court, Sauna, Club house, Multipurpose hall","Cooking Allowed, Air-Cond, Washing Machine",Johor,Johor Bahru,2025-01-13 20:00,109633567,,,"Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor"
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1285 sq.ft.,Fully Furnished,"Playground, Tennis Court, Gymnasium, Barbeque area, Swimming Pool, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Ampang,2025-01-13 20:00,109533134,3.130149036950883,101.7478865294284,"Jalan Pandan Indah 1/16, Pandan Indah, Ampang, Selangor"
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",Kuala Lumpur,Brickfields,2025-01-13 20:00,109532587,,,"Jalan Berhala, Off Jalan Sultan Abdul Samad, Brickfields, Kuala Lumpur"
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT",Putrajaya,Putrajaya,2025-01-14 08:27,109167696,,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Security, Jogging Track, Minimart, Parking, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Cyberjaya,2025-01-13 19:58,109270315,,,"Persiaran Sepang Off Persiaran Multimedia, Cyberjaya, Selangor"
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1155 sq.ft.,Fully Furnished,"Gymnasium, Security, Barbeque area, Lift, Multipurpose hall, Parking, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-13 19:57,109214664,5.3319411533847845,100.29795019766486,"Gerbang Bukit Kecil 2, Bayan Lepas, Penang"
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1155 sq.ft.,Fully Furnished,"Gymnasium, Security, Barbeque area, Lift, Multipurpose hall, Parking, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-13 19:57,109214486,5.3319411533847845,100.29795019766486,"Gerbang Bukit Kecil 2, Bayan Lepas, Penang"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1155 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Playground, Security, Swimming Pool, Barbeque area, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-13 19:57,109352059,5.3319411533847845,100.29795019766486,"Gerbang Bukit Kecil 2, Bayan Lepas, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Security, Swimming Pool, Playground, Gymnasium, Parking, Sauna, Tennis Court, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Penang,Tanjong Tokong,2025-01-13 19:56,109744668,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Security, Swimming Pool, Playground, Gymnasium, Parking, Sauna, Tennis Court, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Penang,Tanjong Tokong,2025-01-13 19:56,109744669,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Security, Swimming Pool, Playground, Gymnasium, Parking, Sauna, Tennis Court, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Penang,Tanjong Tokong,2025-01-13 19:56,109744666,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 3,500 per month","House, For rent",Semi-Detached House,4,4,2000 sq.ft.,Fully Furnished,,,Sarawak,Kuching,2025-01-13 19:55,109780625,,,
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1370 sq.ft.,Fully Furnished,"Barbeque area, Parking, Playground, Jogging Track, Gymnasium, Swimming Pool, Security",Air-Cond,Penang,Tanjong Tokong,2025-01-13 19:54,109710987,,,"Jalan Seri Tg Pinang Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,894 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Parking, Security, Swimming Pool, Lift, Barbeque area, Gymnasium, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Setia Alam,2025-01-13 19:54,109290821,,,"Jalan Setia Dagang AL U13/AL, Setia Alam, Selangor"
"RM 1,350 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Security, Swimming Pool, Multipurpose hall, Jogging Track, Lift, Barbeque area, Gymnasium, Parking, Sauna, Playground","Air-Cond, Cooking Allowed",Selangor,Balakong,2025-01-13 19:53,109294473,,,"Jalan Simfoni 2, Off Lebuhraya SILK, Balakong, Selangor"
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Jogging Track, Multipurpose hall, Parking, Security, Playground","Cooking Allowed, Air-Cond",Selangor,Setia Alam,2025-01-13 19:53,109780796,,,"No.1, Persiaran Pulau Lumut, Alam Budiman, Seksyen U10, Setia Alam, Selangor"
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,3,2,657 sq.ft.,Fully Furnished,"Parking, Lift, Playground, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Cheras,2025-01-13 19:50,109780767,,,"Jalan Penggawa, Seksyen 2, Bandar Mahkota Cheras, Cheras, Selangor"
"RM 4,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1300 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Gymnasium, Lift, Multipurpose hall, Parking",,Penang,Gelugor,2025-01-13 19:50,109549937,,,"Persiaran Bayan Indah Off Bayan Mutiara, Gelugor, Penang"
"RM 1,280 per month","Apartment / Condominium, For rent",Condominium,3,2,700 sq.ft.,Fully Furnished,"Barbeque area, Playground, Jogging Track, Parking, Security, Swimming Pool",,Penang,Gelugor,2025-01-13 19:50,109705201,,,"No. 35, Persiaran Batu Uban, Gelugor, Penang"
"RM 3,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1300 sq.ft.,Fully Furnished,"Lift, Playground, Security, Gymnasium, Multipurpose hall, Parking, Swimming Pool",,Penang,Gelugor,2025-01-13 19:50,109715427,,,"Persiaran Bayan Indah Off Bayan Mutiara, Gelugor, Penang"
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1155 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Playground, Parking, Swimming Pool, Lift, Security, Multipurpose hall",,Penang,Bayan Lepas,2025-01-13 19:50,109689145,5.3319411533847845,100.29795019766486,"Gerbang Bukit Kecil 2, Bayan Lepas, Penang"
"RM 2,500 per month","House, For rent",Semi-Detached House,4,3,1900 sq.ft.,Not Furnished,,,Penang,Batu Maung,2025-01-13 19:50,109780593,,,
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,3,2160 sq.ft.,Partially Furnished,"Security, Playground","Air-Cond, Cooking Allowed, Washing Machine",Johor,Skudai,2025-01-13 19:50,109780620,,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1068 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Security, Minimart, Barbeque area, Parking, Playground",,Selangor,Puchong,2025-01-13 19:50,109780616,,,"Taman Puchong Prima, Puchong, Selangor"
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,2,2,450 sq.ft.,Fully Furnished,"Minimart, Playground, Swimming Pool, Jogging Track, Security, Gymnasium, Barbeque area, Parking, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Petaling Jaya,2025-01-13 19:50,109780608,3.136534071795246,101.61430211315547,"Lorong Masjid 1, Kampung Sungai Kayu Ara, Petaling Jaya, Selangor"
RM 600 per month,"Apartment / Condominium, For rent",Condominium,1,1,350 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Gymnasium, Security, Swimming Pool, Lift, Barbeque area, Parking, Tennis Court",,Johor,Johor Bahru,2025-01-13 19:50,109780589,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,900 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Lift, Multipurpose hall, Gymnasium, Security, Barbeque area, Parking",,Johor,Johor Bahru,2025-01-13 19:50,109780588,,,"Off Lebuh Skudai, Johor Bahru, Johor"
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,2,1,850 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Gymnasium, Security, Swimming Pool, Lift, Barbeque area, Parking, Tennis Court",,Johor,Johor Bahru,2025-01-13 19:50,109780587,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
RM 900 per month,"Apartment / Condominium, For rent",Condominium,1,1,450 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Gymnasium, Security, Swimming Pool, Lift, Barbeque area, Parking, Tennis Court",,Johor,Johor Bahru,2025-01-13 19:50,109780586,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,900 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Lift, Multipurpose hall, Gymnasium, Security, Barbeque area, Parking",,Johor,Johor Bahru,2025-01-13 19:50,109780585,,,"Off Lebuh Skudai, Johor Bahru, Johor"
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Gymnasium, Security, Swimming Pool, Lift, Barbeque area, Parking, Tennis Court",,Johor,Johor Bahru,2025-01-13 19:50,109780584,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,2,1,800 sq.ft.,Fully Furnished,"Gymnasium, Lift, Multipurpose hall, Barbeque area, Tennis Court, Security, Playground, Swimming Pool, Parking",,Johor,Johor Bahru,2025-01-13 19:50,109780583,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Partially Furnished,"Lift, Parking, Barbeque area, Playground, Swimming Pool, Multipurpose hall, Security, Gymnasium",,Johor,Johor Bahru,2025-01-13 19:50,109780582,,,"Off Lebuh Skudai, Johor Bahru, Johor"
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Gymnasium, Lift, Multipurpose hall, Barbeque area, Tennis Court, Security, Playground, Swimming Pool, Parking",,Johor,Johor Bahru,2025-01-13 19:50,109780581,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1300 sq.ft.,Partially Furnished,"Gymnasium, Lift, Barbeque area, Swimming Pool, Parking, Security, Squash Court, Sauna, Playground","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,Bukit Bintang,2025-01-13 19:50,109780580,,,"Persiaran Raja Chulan, Bukit Ceylon, Bukit Bintang, Kuala Lumpur"
"RM 1,550 per month","House, For rent",2-storey Terraced House,4,3,1300 sq.ft.,Not Furnished,"Parking, Playground",,Selangor,Bangi,2025-01-13 19:50,109780762,,,
RM 600 per month,"Apartment / Condominium, For rent",Flat,2,1,12 sq.ft.,Not Furnished,Minimart,,Selangor,Rawang,2025-01-13 19:49,109780760,,,"Jalan Desa 5/3, Bandar Country Homes, Rawang, Selangor"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Not Furnished,"Parking, Tennis Court, Lift, Minimart, Playground, Swimming Pool, Gymnasium, Sauna, Security, Squash Court, Jogging Track, Barbeque area, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Bukit Jalil,2025-01-13 19:49,109780754,,,"Jalan 3A/155, Bukit OUG, Bukit Jalil, Kuala Lumpur"
RM 999 per month,"Apartment / Condominium, For rent",Condominium,3,2,934 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Jogging Track, Parking, Sauna, Multipurpose hall, Barbeque area, Playground, Gymnasium, Club house, Security","Air-Cond, Cooking Allowed",Selangor,Kajang,2025-01-13 19:47,109392682,,,"Jalan Bukit Ria, Off Jalan Bukit Mewah 41, Kajang, Selangor"
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Lift, Multipurpose hall, Security, Playground, Gymnasium, Barbeque area, Minimart","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Bukit Jalil,2025-01-13 19:47,106729032,,,"Jalan Jalil Impian, Bukit Jalil, Kuala Lumpur"
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Fully Furnished,"Jogging Track, Lift, Sauna, Multipurpose hall, Parking, Security, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Ampang Hilir,2025-01-13 19:47,109780735,,,"Jalan Ampang Kiri, Kampung Berembang, Ampang Hilir, Kuala Lumpur"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1314 sq.ft.,Fully Furnished,"Security, Playground, Jogging Track, Barbeque area, Parking, Swimming Pool, Lift, Multipurpose hall, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Washing Machine",Penang,Sungai Ara,2025-01-13 19:47,109780734,,,"Changkat Sungai Ara 6, Setia Greens, Sungai Ara, Penang"
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1044 sq.ft.,Partially Furnished,"Security, Lift, Sauna, Parking, Playground, Gymnasium, Swimming Pool, Jogging Track, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Penang,Batu Kawan,2025-01-13 19:47,109780729,5.2503874971889255,100.43660656364929,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,883 sq.ft.,Fully Furnished,"Security, Lift, Sauna, Parking, Playground, Gymnasium, Swimming Pool, Jogging Track, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Penang,Batu Kawan,2025-01-13 19:47,109780727,5.2503874971889255,100.43660656364929,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,3,2,883 sq.ft.,Fully Furnished,"Lift, Barbeque area, Sauna, Multipurpose hall, Security, Swimming Pool, Jogging Track, Playground, Gymnasium, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Penang,Batu Kawan,2025-01-13 19:47,109780726,5.2503874971889255,100.43660656364929,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
"RM 1,600 per month","House, For rent",2.5-storey Terraced House,6,3,1650 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed",Kedah,Sungai Petani,2025-01-13 19:46,109780713,,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,,,Perak,Ipoh,2025-01-13 19:46,109780708,,,
"RM 1,650 per month","Apartment / Condominium, For rent",Condominium,2,2,751 sq.ft.,Fully Furnished,"Jogging Track, Swimming Pool, Barbeque area, Tennis Court, Parking, Security, Minimart, Playground, Gymnasium, Lift, Sauna, Multipurpose hall","Air-Cond, Washing Machine, Cooking Allowed",Selangor,Damansara Perdana,2025-01-13 19:45,109780672,3.164767983853033,101.61252145234174,"Jalan PJU 8/1, Damansara Perdana, Selangor"
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1055 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Petaling Jaya,2025-01-13 19:45,109780535,3.103693798887058,101.5967402553676,"Jalan SS 7/26, Kelana Jaya, Petaling Jaya, Selangor"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1300 sq.ft.,Fully Furnished,"Sauna, Parking, Playground, Swimming Pool, Security, Lift, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Bukit Jalil,2025-01-13 19:44,109780662,,,"Susur Jalil Sejahtera, Taman Teknologi Malaysia, Bukit Jalil, Kuala Lumpur"
"RM 1,550 per month","House, For rent",2-storey Terraced House,4,3,2143 sq.ft.,Partially Furnished,Playground,Air-Cond,Selangor,Sepang,2025-01-13 19:43,109413622,,,
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,700 sq.ft.,Partially Furnished,"Gymnasium, Parking, Barbeque area, Swimming Pool, Security, Playground, Lift","Cooking Allowed, Air-Cond",Selangor,Sepang,2025-01-13 19:43,109321640,2.8364658389128827,101.70362403342274,"Persiaran Sunsuria, Sunsuria City, Sepang, Selangor"
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Fully Furnished,"Lift, Gymnasium, Playground, Swimming Pool, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Sepang,2025-01-13 19:43,109152413,,,"Jalan Sunsuria 1, Bandar Sunsuria, Sepang, Selangor"
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1300 sq.ft.,Fully Furnished,"Parking, Sauna, Multipurpose hall, Security, Swimming Pool, Gymnasium, Lift, Barbeque area","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed",Selangor,Seri Kembangan,2025-01-13 19:43,109780656,,,"Jalan OS, Taman Serdang Perdana, Seri Kembangan, Selangor"
