monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,1,1,560 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Security, Minimart, Parking, Gymnasium, Playground",,"Persiaran Sepang Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-11 08:48,2025-02-11,109630378,,
"RM 1,250 per month","Apartment / Condominium, For rent",Condominium,3,2,780 sq.ft.,Not Furnished,"Parking, Security, Lift",Cooking Allowed,"Jalan Sentul Jaya, Off Jalan Sentul, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-11 08:48,2025-02-11,109973126,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,740 sq.ft.,Fully Furnished,"Security, Minimart, Playground, Gymnasium, Barbeque area, Parking, Swimming Pool, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Lompat Tinggi 13/33, Seksyen 13, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-11 08:46,2025-02-11,109787483,3.0882466,101.5476787
RM 900 per month,"Apartment / Condominium, For rent",Flat,2,1,560 sq.ft.,Partially Furnished,"Parking, Playground, Jogging Track, Multipurpose hall, Minimart","Cooking Allowed, Near KTM/LRT","Off Jalan Madrasah, Taman Melati, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-11 08:45,2025-02-11,109815936,,
"RM 1,999 per month","Apartment / Condominium, For rent",Condominium,3,3,1050 sq.ft.,Fully Furnished,,,,Selangor,Puchong,2025-02-11 08:45,2025-02-11,109792287,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security, Playground, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Desa Millennia, Puchong, Selangor",Selangor,Puchong,2025-02-11 08:45,2025-02-11,110083206,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,4,3,1130 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan PTP 1/1, Puchong, Selangor",Selangor,Puchong,2025-02-11 08:45,2025-02-11,110083205,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,1,750 sq.ft.,Partially Furnished,"Security, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Kewajipan, USJ 8, Subang Jaya, Selangor",Selangor,Subang Jaya,2025-02-11 08:45,2025-02-11,110083201,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,900 sq.ft.,Not Furnished,"Parking, Multipurpose hall, Gymnasium, Swimming Pool, Playground, Barbeque area, Security","Air-Cond, Cooking Allowed","Off Jalan Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-11 08:45,2025-02-11,110083200,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,757 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Parking, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Atmosphere Utama 2, Off Jalan Putra Permai, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-11 08:45,2025-02-11,110083199,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,1,1,450 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Gymnasium, Sauna, Parking, Security, Playground, Squash Court, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Ukay, Persiaran Ampang Ukay, Ampang, Selangor",Selangor,Ampang,2025-02-11 08:45,2025-02-11,110083198,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Jogging Track, Barbeque area, Parking, Sauna, Security, Swimming Pool, Gymnasium, Tennis Court, Playground",,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-11 08:45,2025-02-11,110083196,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,864 sq.ft.,Fully Furnished,"Playground, Gymnasium, Jogging Track, Parking, Security, Swimming Pool",,"Lorong Lembah Permai 3, Tanjung Bungah, Penang",Penang,Tanjung Bungah,2025-02-11 08:45,2025-02-11,110083193,5.45226375,100.28505003014706
"RM 2,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1246 sq.ft.,Fully Furnished,"Security, Gymnasium, Parking, Lift, Multipurpose hall, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Bayan Indah Off Bayan Mutiara, Gelugor, Penang",Penang,Gelugor,2025-02-11 08:45,2025-02-11,110083191,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Partially Furnished,"Parking, Multipurpose hall, Security, Minimart, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan 17/155c, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-11 08:45,2025-02-11,109180120,3.0606221782984746,101.66792375695547
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,1017 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Lift, Barbeque area, Security, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran 3, Bandar Baru Selayang, Selayang, Selangor",Selangor,Selayang,2025-02-11 08:45,2025-02-11,108248615,3.2553348,101.653295
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,980 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Security, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Puteri 7/1, Puchong, Selangor",Selangor,Puchong,2025-02-11 08:45,2025-02-11,107568810,3.025852996241644,101.623192101642
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,946 sq.ft.,Partially Furnished,"Security, Playground, Gymnasium, Swimming Pool, Parking, Minimart, Sauna, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Air Bukit, Ampang, Selangor",Selangor,Ampang,2025-02-11 08:45,2025-02-11,110083203,3.154932188609431,101.74909179958927
"RM 1,900 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Barbeque area, Jogging Track, Squash Court, Multipurpose hall","Air-Cond, Cooking Allowed","Jalan PJS 3/54, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-11 08:44,2025-02-11,109041709,3.0722935632972637,101.63258465695729
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Lift, Security, Minimart, Playground, Parking","Cooking Allowed, Washing Machine, Internet, Air-Cond","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-02-11 08:44,2025-02-11,106664285,3.166416424317879,101.60760605129686
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,4,16576 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed",,Johor,Masai,2025-02-11 08:44,2025-02-11,110083261,,
RM 900 per month,"Apartment / Condominium, For rent",Flat,3,1,680 sq.ft.,Not Furnished,,"Air-Cond, Near KTM/LRT","Jalan Pandan Indah 6/8, Pandan Indah, Pandan Indah, Kuala Lumpur",Kuala Lumpur,Pandan Indah,2025-02-11 08:43,2025-02-11,110083257,3.1316789624588988,101.73752838265102
"RM 9,000 per month","House, For rent",Bungalow House,5,6,8787 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Kulai,2025-02-11 08:43,2025-02-11,110083256,,
RM 600 per month,"House, For rent",Others,2,1,850 sq.ft.,Not Furnished,,,,Negeri Sembilan,Nilai,2025-02-11 08:43,2025-02-11,110083255,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Playground, Lift, Multipurpose hall, Parking",,"Persiaran Galeri Kepayang 2, Taman Fair Park, Ipoh, Perak",Perak,Ipoh,2025-02-11 08:42,2025-02-11,110083251,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Partially Furnished,"Parking, Playground, Lift",,"Jalan SW 22, Taman Sutera Wangi, Batu Berendam, Melaka",Melaka,Batu Berendam,2025-02-11 08:42,2025-02-11,110083246,,
"RM 4,000 per month","House, For rent",2-storey Terraced House,4,4,1547 sq.ft.,Not Furnished,"Security, Playground, Jogging Track, Parking",,,Selangor,Sepang,2025-02-11 08:41,2025-02-11,110083241,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1055 sq.ft.,Partially Furnished,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed","Jalan Puchong, Puchong, Selangor",Selangor,Puchong,2025-02-11 08:41,2025-02-11,110083238,3.0137193762248327,101.61241290803625
RM 800 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Partially Furnished,Playground,"Air-Cond, Cooking Allowed","Jalan Teratai 1/2h, Taman Bukit Permai, Ampang, Selangor",Selangor,Ampang,2025-02-11 08:40,2025-02-11,110083234,3.1091285016419636,101.76516994469267
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Partially Furnished,"Lift, Swimming Pool, Gymnasium, Multipurpose hall, Parking, Security, Playground, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Internet","Persiaran Cove Sentral, Bandar Gamuda Cove, Banting, Selangor",Selangor,Banting,2025-02-11 08:40,2025-02-11,110083233,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,4,2,650 sq.ft.,Not Furnished,Playground,,"Jalan Bintang U5/33, Seksyen U5, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-11 08:40,2025-02-11,110083232,3.1864452276274657,101.53510552651987
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,125 sq.ft.,Fully Furnished,"Gymnasium, Lift, Club house, Swimming Pool, Security, Parking, Multipurpose hall, Minimart, Playground","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lembah Tupai 5, Taman Lembah Tupai, Taiping, Perak",Perak,Taiping,2025-02-11 08:40,2025-02-11,110083230,4.84326900660914,100.7543752211267
"RM 2,650 per month","Apartment / Condominium, For rent",Service Residence,3,2,850 sq.ft.,Fully Furnished,"Barbeque area, Multipurpose hall, Parking, Security, Playground, Swimming Pool, Lift, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-11 08:39,2025-02-11,110083227,3.1980324857488562,101.69062820171115
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,3,1022 sq.ft.,Fully Furnished,"Playground, Jogging Track, Parking, Security, Club house, Gymnasium, Multipurpose hall, Swimming Pool",,"Persiaran Tropicana Heights 1B, Bandar Teknologi Kajang, Kajang, Selangor",Selangor,Kajang,2025-02-11 08:38,2025-02-11,110083221,,
RM 800 per month,"Apartment / Condominium, For rent",Flat,2,1,560 sq.ft.,Partially Furnished,"Minimart, Playground, Jogging Track, Parking",Near KTM/LRT,"Off Jalan 3/27A, Seksyen 1, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-02-11 08:38,2025-02-11,109816760,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,1035 sq.ft.,Not Furnished,"Parking, Swimming Pool, Sauna, Security, Playground",Cooking Allowed,"Jalan Wangsa 3/8, Taman Wangsa Permai, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,2025-02-11 08:36,2025-02-11,109638557,,
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,2,1,638 sq.ft.,Fully Furnished,"Security, Gymnasium, Swimming Pool, Lift","Cooking Allowed, Air-Cond, Washing Machine","Lorong Kemajuan, Taman Kemajuan, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-11 08:35,2025-02-11,110055903,6.001958211174531,116.1171373112631
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1022 sq.ft.,Fully Furnished,"Playground, Gymnasium, Barbeque area, Parking, Security, Minimart, Swimming Pool, Lift, Sauna, Multipurpose hall","Air-Cond, Washing Machine, Cooking Allowed","Jalan Muzium Perang, Off Jalan Batu Maung, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-11 08:35,2025-02-11,109338122,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,1500 sq.ft.,Fully Furnished,"Parking, Security, Playground, Minimart, Barbeque area, Gymnasium, Jogging Track","Cooking Allowed, Washing Machine, Near KTM/LRT",,Selangor,Cyberjaya,2025-02-11 08:33,2025-02-11,109524464,,
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,2,1,850 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Barbeque area, Security, Tennis Court, Gymnasium, Lift, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-11 14:17,2025-02-11,109438910,1.4676996579290054,103.7249724411857
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Playground, Gymnasium, Security, Lift","Washing Machine, Cooking Allowed, Air-Cond","Jalan Bukit Padang, Off Jalan Tuaran, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-11 08:32,2025-02-11,108244626,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Not Furnished,Parking,,,Selangor,Kajang,2025-02-11 08:32,2025-02-11,110044047,,
"RM 1,299 per month","Apartment / Condominium, For rent",Apartment,3,1,750 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track","Air-Cond, Cooking Allowed",,Selangor,USJ,2025-02-11 08:32,2025-02-11,109921238,,
"RM 1,399 per month","Apartment / Condominium, For rent",Service Residence,3,2,820 sq.ft.,Not Furnished,"Barbeque area, Sauna, Security, Playground, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall, Parking, Lift",,"Jalan Pelangi 2, Off Jalan Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-11 08:30,2025-02-11,110083173,,
"RM 1,199 per month","Apartment / Condominium, For rent",Townhouse Condo,3,2,1200 sq.ft.,Partially Furnished,"Security, Playground, Club house, Parking, Barbeque area, Gymnasium",Cooking Allowed,"Taman Amansiara, Selayang, Selangor",Selangor,Selayang,2025-02-11 08:30,2025-02-11,110083168,3.27317965,101.64860416057549
"RM 3,500 per month","House, For rent",Semi-Detached House,4,4,1 sq.ft.,Fully Furnished,,,,Sarawak,Kuching,2025-02-11 08:30,2025-02-11,110083166,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,1,1300 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security, Playground, Swimming Pool, Gymnasium, Jogging Track, Club house","Air-Cond, Cooking Allowed","Off Skudai Hwy, Taman Kobena, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-11 08:30,2025-02-11,110083165,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Parking, Security, Sauna, Jogging Track, Minimart, Swimming Pool, Tennis Court, Squash Court, Playground, Gymnasium, Barbeque area",,"Persiaran Bukit Gambier 1, Gelugor, Penang",Penang,Gelugor,2025-02-11 08:30,2025-02-11,110082976,,
"RM 2,900 per month","Apartment / Condominium, For rent",Condominium,3,3,1550 sq.ft.,Fully Furnished,"Multipurpose hall, Gymnasium, Security, Playground, Sauna, Parking, Barbeque area, Tennis Court, Squash Court, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Sungai Emas, Batu Ferringhi, Penang",Penang,Batu Ferringhi,2025-02-11 08:30,2025-02-11,110082973,5.475775097177312,100.25402889547698
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,4,2,1130 sq.ft.,Partially Furnished,"Gymnasium, Parking, Security, Minimart, Playground, Swimming Pool, Lift","Air-Cond, Cooking Allowed","Jalan Singa F 20/F, Seksyen 20, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-11 08:30,2025-02-11,110082971,3.05117124664421,101.53918998147002
"RM 4,700 per month","Apartment / Condominium, For rent",Condominium,2,2,1376 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Squash Court, Security, Barbeque area, Sauna, Playground, Lift, Multipurpose hall, Parking, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Lorong Burma, Georgetown, Penang",Penang,Georgetown,2025-02-11 08:30,2025-02-11,110082967,,
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,936 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Parking, Security, Sauna, Multipurpose hall, Playground, Lift, Gymnasium, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed","Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-11 08:30,2025-02-11,110082966,,
"RM 5,000 per month","Apartment / Condominium, For rent",Service Residence,2,2,957 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Barbeque area, Sauna, Multipurpose hall, Minimart, Gymnasium, Squash Court, Lift","Air-Cond, Cooking Allowed","Persiaran Gurney, Georgetown, Penang",Penang,Georgetown,2025-02-11 08:30,2025-02-11,110082958,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Playground, Security, Swimming Pool, Gymnasium, Tennis Court, Jogging Track, Squash Court, Parking, Barbeque area, Sauna, Minimart, Lift","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Bayan Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-11 08:30,2025-02-11,110083016,5.340511639075112,100.31029855867548
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Security, Lift, Parking, Playground, Multipurpose hall","Cooking Allowed, Near KTM/LRT","Jalan Jalil Impian, Off Jalan Bukit Jalil Indah, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-11 08:30,2025-02-11,110083015,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking, Playground, Swimming Pool","Air-Cond, Cooking Allowed","Jalan Cyber Square 1, Cyber City, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-11 08:30,2025-02-11,110083009,,
"RM 5,600 per month","House, For rent",2-storey Terraced House,5,5,3488 sq.ft.,Fully Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Tanjong Tokong,2025-02-11 08:30,2025-02-11,110082988,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,576 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Jogging Track, Barbeque area, Parking, Multipurpose hall, Security, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine","Jalan SS 13/4, SS13, Subang Jaya, Selangor",Selangor,Subang Jaya,2025-02-11 08:30,2025-02-11,110082981,3.0698681422934238,101.59572720005626
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,4,2,1250 sq.ft.,Fully Furnished,"Barbeque area, Parking, Lift, Security, Gymnasium, Multipurpose hall, Jogging Track, Playground, Swimming Pool, Sauna",,"Jalan Desiran Tanjung 4, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-11 08:30,2025-02-11,110082979,,
