monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
RM 950 per month,"Apartment / Condominium, For rent",Condominium,3,2,657 sq.ft.,Not Furnished,,,"Seksyen 16, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 20:31,109311482,3.0587106,101.4953899
"RM 1,800 per month","House, For rent",2-storey Terraced House,6,3,3150 sq.ft.,Partially Furnished,,,,Selangor,Klang,2025-01-27 20:29,109935105,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1200 sq.ft.,Partially Furnished,"Playground, Jogging Track, Parking",,"Jalan 1/18a, Taman Mastiara,, Jalan Ipoh, Kuala Lumpur",Kuala Lumpur,Jalan Ipoh,2025-01-27 20:28,109945163,,
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,2,1,602 sq.ft.,Fully Furnished,"Parking, Tennis Court, Jogging Track, Lift, Sauna, Multipurpose hall, Security, Squash Court, Minimart, Gymnasium, Barbeque area, Club house, Playground, Swimming Pool",,"Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 20:25,109945149,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Partially Furnished,"Tennis Court, Parking, Security, Squash Court, Multipurpose hall, Playground, Swimming Pool, Barbeque area",,"Jalan Mulia 2/1, Taman Bukit Mulia, Ampang, Selangor",Selangor,Ampang,2025-01-27 20:25,109945147,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Not Furnished,"Parking, Security, Playground, Minimart, Jogging Track",,,Selangor,Bandar Bukit Raja,2025-01-27 20:25,109815737,,
"RM 2,600 per month","House, For rent",2-storey Terraced House,5,3,2300 sq.ft.,Partially Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed",,Selangor,Ampang,2025-01-27 20:25,109945094,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,715 sq.ft.,Fully Furnished,"Tennis Court, Playground, Swimming Pool, Gymnasium, Club house, Lift, Barbeque area, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine","Jalan Impian Senai Utama, Taman Impian Senai, Senai, Johor",Johor,Senai,2025-01-27 20:25,109945088,,
"RM 1,850 per month","Apartment / Condominium, For rent",Condominium,3,2,1223 sq.ft.,Partially Furnished,"Squash Court, Multipurpose hall, Gymnasium, Barbeque area, Playground, Jogging Track, Swimming Pool, Parking, Security, Lift, Minimart","Cooking Allowed, Near KTM/LRT, Internet, Air-Cond, Washing Machine","Jalan Puchong Batu 13/12, Puchong, Selangor",Selangor,Puchong,2025-01-27 20:23,108872898,2.984152924168781,101.61689270457022
"RM 3,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Jogging Track, Lift, Parking, Playground, Swimming Pool, Security",,"Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 20:22,109945137,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,3,1082 sq.ft.,Partially Furnished,"Parking, Club house, Minimart, Security, Swimming Pool, Lift, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Bangi Avenue 6, Bangi Avenue, Kajang, Selangor",Selangor,Kajang,2025-01-27 20:20,109849168,2.898835754605394,101.79260608154989
"RM 2,600 per month","Apartment / Condominium, For rent",Apartment,3,2,1220 sq.ft.,Fully Furnished,"Multipurpose hall, Lift, Playground, Parking, Security, Swimming Pool, Gymnasium",,"Jalan Jubilee, Pudu, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-01-27 20:19,109834839,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Parking, Minimart, Jogging Track, Security, Gymnasium","Air-Cond, Cooking Allowed","2A & 2B, Lintang Hajjah Rehmah, Jelutong, Penang",Penang,Jelutong,2025-01-27 20:18,109883056,5.387961312220123,100.31700028927136
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,600 sq.ft.,Not Furnished,"Jogging Track, Squash Court, Parking, Security, Swimming Pool, Gymnasium, Tennis Court, Playground, Lift, Minimart",,"Lorong 2/23D, Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-27 20:17,109711143,3.2087498893765614,101.71490029503926
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,2,2,1108 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Sauna, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan Kamus, A'Famosa Resort, Alor Gajah, Melaka",Melaka,Alor Gajah,2025-01-27 20:15,106971101,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1450 sq.ft.,Fully Furnished,"Minimart, Playground, Swimming Pool, Squash Court, Club house, Parking, Tennis Court, Jogging Track, Barbeque area, Sauna, Security, Gymnasium",,"No. 2, Jalan Danau Saujana, Taman Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-27 20:13,109850364,3.20491905,101.71536465
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Sauna, Gymnasium, Swimming Pool, Barbeque area, Security, Jogging Track, Playground, Squash Court, Parking",,"Jalan Besi Kawi, Taman Sungai Besi, Sungai Besi, Kuala Lumpur",Kuala Lumpur,Sungai Besi,2025-01-27 20:11,109829124,3.098602,101.69834335
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Security, Lift, Swimming Pool, Gymnasium, Minimart, Multipurpose hall, Barbeque area",,"Persiaran Bayan Mutiara 3, Gelugor, Penang",Penang,Gelugor,2025-01-27 20:10,109883006,,
"RM 2,100 per month","Apartment / Condominium, For rent",Apartment,3,2,1045 sq.ft.,Fully Furnished,"Parking, Lift, Playground, Gymnasium, Security, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Anggun, Off, Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-01-27 20:10,109945030,,
"RM 4,500 per month","House, For rent",Semi-Detached House,5,5,4185 sq.ft.,Fully Furnished,,,,Selangor,Klang,2025-01-27 20:07,109945079,,
"RM 3,300 per month","Apartment / Condominium, For rent",Apartment,4,3,1450 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Barbeque area, Parking, Security, Playground, Gymnasium, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet","Off Persiaran Bestari, Symphony Hills, Cyber 9, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 20:07,106669112,,
"RM 3,900 per month","Apartment / Condominium, For rent",Condominium,2,2,1199 sq.ft.,Fully Furnished,"Gymnasium, Security, Playground, Swimming Pool, Lift, Parking","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan Coastal, Sutera Avenue, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-27 20:05,108692200,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Partially Furnished,"Parking, Jogging Track",,,Penang,Bukit Mertajam,2025-01-27 20:05,109126997,,
"RM 1,800 per month","House, For rent",Semi-Detached House,4,3,2200 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track",,,Penang,Simpang Ampat,2025-01-27 20:05,109127293,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,938 sq.ft.,Fully Furnished,"Sauna, Squash Court, Parking, Minimart, Playground, Gymnasium, Tennis Court, Security, Swimming Pool",,"Jalan 2/109F, Taman Danau Desa, Taman Desa, Kuala Lumpur",Kuala Lumpur,Taman Desa,2025-01-27 20:02,109945060,3.0995070070547146,101.6864234734611
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1045 sq.ft.,Fully Furnished,"Security, Lift, Parking, Squash Court, Swimming Pool, Club house, Playground, Multipurpose hall, Gymnasium, Tennis Court","Washing Machine, Cooking Allowed, Air-Cond","Off Persiaran Byan Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-27 20:00,109892307,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,3,2,950 sq.ft.,Fully Furnished,"Multipurpose hall, Swimming Pool, Squash Court, Lift, Barbeque area, Security, Parking, Playground",,"Off Persiaran Multimedia, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 20:00,109878323,,
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Not Furnished,"Parking, Security, Barbeque area, Lift, Playground, Gymnasium, Swimming Pool, Multipurpose hall, Jogging Track, Squash Court","Air-Cond, Cooking Allowed, Internet",,Selangor,Puncak Alam,2025-01-28 08:00,109668193,,
RM 750 per month,"House, For rent",Semi-Detached House,3,2,1915 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Club house, Multipurpose hall, Barbeque area, Jogging Track",Cooking Allowed,,Perak,Sitiawan,2025-01-27 19:58,109945031,,
"RM 2,350 per month","Apartment / Condominium, For rent",Condominium,3,2,975 sq.ft.,Fully Furnished,"Playground, Parking, Security, Minimart, Gymnasium, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-27 19:56,109857530,3.164767983853033,101.61252145234174
RM 650 per month,"Apartment / Condominium, For rent",Condominium,1,1,650 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area, Parking, Tennis Court, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan Pantai, Port Dickson, Negeri Sembilan",Negeri Sembilan,Port Dickson,2025-01-27 19:56,109945020,,
"RM 2,100 per month","Apartment / Condominium, For rent",Apartment,2,2,950 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 19:56,109539813,1.467763139109315,103.7250491807238
RM 750 per month,"House, For rent",Semi-Detached House,3,2,1915 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house, Jogging Track, Multipurpose hall",,,Perak,Sitiawan,2025-01-27 19:56,109945019,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,2,1,605 sq.ft.,Partially Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed","Jalan Desa 5/4, Bandar Country Homes, Rawang, Selangor",Selangor,Rawang,2025-01-27 19:56,109945018,,
"RM 1,400 per month","House, For rent",Semi-Detached House,4,3,2100 sq.ft.,Partially Furnished,,,,Selangor,Bangi,2025-01-27 19:55,109944878,,
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1209 sq.ft.,Fully Furnished,"Playground, Lift, Parking, Security, Minimart, Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan Pantai Murni 8, Bukit Kerinchi, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-27 19:50,109944869,,
"RM 1,266 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Parking, Minimart, Security, Playground",,"Jalan Ukay Perdana 4, Ukay Perdana, Ampang, Selangor",Selangor,Ampang,2025-01-27 19:49,109879565,3.203077081603294,101.7770191108445
"RM 1,350 per month","Apartment / Condominium, For rent",Service Residence,3,2,728 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Lift, Swimming Pool, Gymnasium",,"Jalan UP 1/1B, Ukay Perdana, Ampang, Selangor",Selangor,Ampang,2025-01-27 19:48,109879560,3.207844384511318,101.78097878340455
"RM 3,500 per month","Apartment / Condominium, For rent",Apartment,3,2,980 sq.ft.,Partially Furnished,"Swimming Pool, Squash Court, Lift, Parking, Security, Jogging Track, Minimart, Playground, Gymnasium, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Raja Muda Musa, Kampung Baru, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-01-27 19:45,109944828,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,762 sq.ft.,Partially Furnished,,," Lebuh Damar Merah, Taman Pendamar 2, Pandamaran, Selangor",Selangor,Pandamaran,2025-01-27 19:44,109944915,,
RM 300 per month,"Apartment / Condominium, For rent",Apartment,4,2,900 sq.ft.,Fully Furnished,"Lift, Playground, Minimart, Security, Swimming Pool, Parking, Squash Court","Cooking Allowed, Washing Machine","Jalan Silat Lincah, Bandar Selesa Jaya, Skudai, Johor",Johor,Skudai,2025-01-27 19:42,109944901,1.4925422143452214,103.63192657117516
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1903 sq.ft.,Partially Furnished,"Security, Parking, Minimart, Multipurpose hall","Near KTM/LRT, Washing Machine, Internet, Cooking Allowed",,Kedah,Sungai Petani,2025-01-27 19:41,109944894,,
RM 680 per month,"House, For rent",1-storey Terraced House,3,2,1200 sq.ft.,Not Furnished,,,,Kedah,Sungai Petani,2025-01-27 19:39,109853820,,
"RM 1,999 per month","Apartment / Condominium, For rent",Service Residence,3,2,800 sq.ft.,Partially Furnished,"Security, Minimart, Gymnasium, Barbeque area, Playground, Swimming Pool, Multipurpose hall, Parking, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan 1/27e, Setapak Jaya, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-01-27 19:38,109522778,3.1939693481232014,101.72668212543824
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,950 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Cooking Allowed, Near KTM/LRT",,Kuala Lumpur,OUG,2025-01-27 19:36,109673905,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Club house, Security, Gymnasium, Playground, Tennis Court, Parking, Swimming Pool, Lift, Multipurpose hall, Jogging Track",,"Persiaran Aspirasi, Cyber 10, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 19:30,109944820,2.8976803063045087,101.63940207012952
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,2380 sq.ft.,Partially Furnished,Security,Air-Cond,,Selangor,Klang,2025-01-27 19:29,109944819,,
"RM 1,900 per month","House, For rent",2-storey Terraced House,4,3,1300 sq.ft.,Not Furnished,"Parking, Security, Playground, Club house",,,Selangor,Dengkil,2025-01-27 19:25,109944694,,
RM 850 per month,"House, For rent",1-storey Terraced House,3,2,960 sq.ft.,Not Furnished,Parking,Near KTM/LRT,,Selangor,Shah Alam,2025-01-27 19:24,109944804,,
"RM 2,400 per month","House, For rent",Semi-Detached House,4,3,2200 sq.ft.,Partially Furnished,"Parking, Playground, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Tanjung Bungah,2025-01-27 19:24,109944799,,
"RM 1,299 per month","Apartment / Condominium, For rent",Townhouse Condo,3,2,1200 sq.ft.,Partially Furnished,"Security, Playground, Club house, Parking, Barbeque area, Gymnasium",Cooking Allowed,"Taman Amansiara, Selayang, Selangor",Selangor,Selayang,2025-01-27 19:22,109944783,3.27317965,101.64860416057549
"RM 1,700 per month","House, For rent",2.5-storey Terraced House,5,3,1647 sq.ft.,Not Furnished,Playground,,,Johor,Johor Bahru,2025-01-27 19:22,109944782,,
"RM 2,400 per month","House, For rent",2-storey Terraced House,4,4,1540 sq.ft.,Fully Furnished,,,,Johor,Kulai,2025-01-27 19:22,109944780,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,816 sq.ft.,Partially Furnished,"Minimart, Multipurpose hall, Swimming Pool, Lift, Parking, Security, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Cengal 4, Taman Impian Ehsan, Balakong, Selangor",Selangor,Balakong,2025-01-27 19:22,109944775,3.019033785843401,101.75245567373169
RM 600 per month,"House, For rent",Semi-Detached House,3,2,800 sq.ft.,Not Furnished,"Parking, Playground, Jogging Track, Minimart, Multipurpose hall",,,Perak,Sitiawan,2025-01-27 19:21,109944772,,
RM 850 per month,"Apartment / Condominium, For rent",Condominium,3,2,750 sq.ft.,Not Furnished,"Swimming Pool, Security, Parking, Club house, Lift, Playground, Multipurpose hall",Cooking Allowed,"Off Jalan Perda Utama, Bandar Baru Perda, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-01-27 19:21,109944766,,
RM 800 per month,"Apartment / Condominium, For rent",Others,1,1,160 sq.ft.,Fully Furnished,"Security, Lift, Minimart, Swimming Pool, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",,Selangor,Subang Jaya,2025-01-27 19:17,107461167,,
"RM 2,000 per month","House, For rent",Semi-Detached House,4,2,4000 sq.ft.,Partially Furnished,,,,Selangor,Sepang,2025-01-27 19:10,108219683,,
RM 990 per month,"House, For rent",Terraced House,4,2,1399 sq.ft.,Not Furnished,,,,Melaka,Cheng,2025-01-27 19:10,109944607,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,3,1305 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Gymnasium, Multipurpose hall, Swimming Pool, Barbeque area, Club house","Air-Cond, Cooking Allowed","Lorong Bunga Matahari 1, Taman Fantasi, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-27 19:09,109626336,5.976890282030553,116.08401996712102
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1228 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking, Barbeque area, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine","Lorong Fantasi 1a, Taman Fantasi, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-27 19:09,106156337,5.978663617852546,116.08252470959202
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Playground, Lift, Parking, Security, Gymnasium, Tennis Court, Swimming Pool, Multipurpose hall",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 19:06,109944643,1.467763139109315,103.7250491807238
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,1,1,450 sq.ft.,Fully Furnished,"Swimming Pool, Security, Gymnasium, Lift, Barbeque area, Multipurpose hall, Parking",,"Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 19:05,109944642,1.4676996579290054,103.7249724411857
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,1,1,600 sq.ft.,Fully Furnished,"Parking, Gymnasium, Tennis Court, Security, Playground, Multipurpose hall, Lift, Barbeque area, Swimming Pool, Sauna, Minimart, Jogging Track, Club house, Squash Court","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 19:01,109944628,1.467763139109315,103.7250491807238
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,3,1200 sq.ft.,Fully Furnished,"Multipurpose hall, Swimming Pool, Barbeque area, Parking, Lift, Security, Playground, Gymnasium, Tennis Court, Minimart, Jogging Track, Club house, Sauna, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 18:56,109819437,1.467763139109315,103.7250491807238
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-27 18:55,109702688,3.1980324857488562,101.69062820171115
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1523 sq.ft.,Not Furnished,"Parking, Playground",Cooking Allowed,,Selangor,Semenyih,2025-01-27 18:53,108943778,,
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1008 sq.ft.,Not Furnished,"Multipurpose hall, Parking, Swimming Pool, Lift, Playground, Security",Cooking Allowed,"Jalan Kajang Villa 3, Taman Kajang Villa, Kajang, Selangor",Selangor,Kajang,2025-01-27 18:51,109169587,2.96124235,101.79580920000001
