monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security, Squash Court",,"Jalan 6/19, Taman Bukit Ria, Cheras, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 18:42,109751385,,
"RM 3,000 per month","House, For rent",Bungalow House,3,2,5000 sq.ft.,Not Furnished,,,,Penang,Minden Heights,2025-01-29 18:36,109460778,,
"RM 6,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1800 sq.ft.,Fully Furnished,"Tennis Court, Club house, Gymnasium, Security, Swimming Pool, Barbeque area, Sauna, Lift, Parking","Air-Cond, Cooking Allowed, Washing Machine","Jalan Seri Tanjung Pinang, Georgetown, Penang",Penang,Tanjong Tokong,2025-01-29 18:36,109447384,,
RM 800 per month,"Apartment / Condominium, For rent",Condominium,1,1,477 sq.ft.,Partially Furnished,"Playground, Parking, Security, Gymnasium, Barbeque area, Multipurpose hall, Swimming Pool, Jogging Track, Lift, Minimart","Cooking Allowed, Air-Cond","Off Jalan Semenyih, Semenyih, Selangor",Selangor,Semenyih,2025-01-29 18:33,109408897,2.936387445047508,101.8525682681381
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,1051 sq.ft.,Fully Furnished,"Parking, Jogging Track, Swimming Pool, Gymnasium, Multipurpose hall, Security, Lift, Barbeque area, Playground, Minimart, Sauna","Cooking Allowed, Washing Machine, Air-Cond","Jalan Bukit Aliff Utama, Taman Damansara Aliff, Tampoi, Johor",Johor,Tampoi,2025-01-29 18:31,109794009,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,,,"Jalan Puchong, Puchong, Selangor",Selangor,Puchong,2025-01-29 18:30,109956844,3.0536981807713253,101.62512592706165
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,823 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Cooking Allowed, Air-Cond","Jalan Kangkar Tebrau, Off Jalan Pandan, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 18:22,109934562,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,250 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Parking, Swimming Pool, Barbeque area, Sauna, Security, Playground, Gymnasium",,"Jalan Pantai Sentral 3, Kampung Pantai, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-29 18:22,109880274,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,4,3,1652 sq.ft.,Partially Furnished,"Sauna, Parking, Playground, Barbeque area, Swimming Pool, Gymnasium, Jogging Track, Security, Lift, Squash Court, Club house",,"No.360, Jalan Makmur, Kawasan Perusahaan Sesama, Gombak, Selangor",Selangor,Gombak,2025-01-29 18:22,109834855,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1302 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Gymnasium, Lift, Barbeque area, Multipurpose hall, Security",,"Jalan Jelatek, Off Jalan Ampang, Setiawangsa, Kuala Lumpur",Kuala Lumpur,Setiawangsa,2025-01-29 18:22,109751362,,
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,"Swimming Pool, Sauna, Parking, Jogging Track",,"Off Jalan Manis, Taman Segar, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 18:22,109686831,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,1005 sq.ft.,Partially Furnished,"Parking, Tennis Court, Security, Playground, Gymnasium, Swimming Pool, Lift",,"Jalan Pantai Murni 1, Bukit Kerinchi, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-29 18:22,109815464,,
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,2,1,1200 sq.ft.,Fully Furnished,"Tennis Court, Parking, Swimming Pool, Gymnasium, Barbeque area, Sauna, Multipurpose hall, Security, Playground, Squash Court, Lift","Cooking Allowed, Washing Machine, Air-Cond","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 18:22,108481942,1.4676996579290054,103.7249724411857
"RM 1,300 per month","House, For rent",1-storey Terraced House,4,2,1450 sq.ft.,Partially Furnished,"Parking, Security, Playground, Minimart, Jogging Track","Air-Cond, Cooking Allowed",,Selangor,Bandar Saujana Putra,2025-01-29 18:16,109573503,,
"RM 6,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,688 sq.ft.,Fully Furnished,"Swimming Pool, Security, Minimart, Lift, Parking, Playground, Gymnasium",,"Jalan Barat, Tun Razak Exchange, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-01-29 18:16,109908991,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,"Parking, Minimart, Playground, Lift","Cooking Allowed, Near KTM/LRT","Jalan Sri Kenari 8, Kajang, Selangor",Selangor,Kajang,2025-01-29 18:11,109956820,2.991655117838959,101.76966512856785
RM 650 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,,,,Penang,Batu Kawan,2025-01-29 18:10,109956819,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Playground, Lift, Security, Jogging Track, Multipurpose hall, Parking, Minimart","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine","Jalan Jalil Impian, Off Jalan Bukit Jalil Indah, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-29 18:10,105364319,,
"RM 2,600 per month","Apartment / Condominium, For rent",Apartment,2,1,624 sq.ft.,Partially Furnished,"Playground, Gymnasium, Parking, Security, Swimming Pool, Sauna, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Jalan Ampang, Ampang Hilir, Kuala Lumpur",Kuala Lumpur,Ampang Hilir,2025-01-29 18:10,109956817,3.1607962093963677,101.73929460154429
RM 550 per month,"Apartment / Condominium, For rent",Flat,2,1,532 sq.ft.,Not Furnished,,,"Jalan Serunding Emas 1, Taman Seruling Emas, Sungai Bakap, Penang",Penang,Sungai Bakap,2025-01-29 18:10,109956816,,
"RM 3,150 per month","Apartment / Condominium, For rent",Service Residence,2,1,724 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Barbeque area, Jogging Track, Sauna, Security, Playground, Swimming Pool, Gymnasium, Lift, Minimart, Squash Court, Tennis Court, Club house","Cooking Allowed, Near KTM/LRT, Washing Machine, Internet, Air-Cond","Jalan Tun Sambanthan, Off Jalan Syed Putra, KL Sentral, Kuala Lumpur",Kuala Lumpur,KL Sentral,2025-01-29 18:09,109492120,,
"RM 3,300 per month","Apartment / Condominium, For rent",Condominium,2,2,1050 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Jogging Track, Security, Playground, Sauna, Multipurpose hall, Gymnasium, Barbeque area",,"Jalan Pantai Murni 7, Pantai, Kuala Lumpur",Kuala Lumpur,Pantai,2025-01-29 18:09,109780917,3.10259825,101.6641517
RM 750 per month,"House, For rent",1-storey Terraced House,3,1,900 sq.ft.,Partially Furnished,,Cooking Allowed,,Selangor,Puncak Alam,2025-01-29 18:09,109956807,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,990 sq.ft.,Fully Furnished,"Gymnasium, Security, Multipurpose hall, Barbeque area, Swimming Pool, Parking, Playground",,"Jalan Putra Permai 2, Taman Putra Permai, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-01-29 18:08,109878989,3.007706987774196,101.67985144056075
RM 700 per month,"House, For rent",Others,2,1,600 sq.ft.,Not Furnished,"Security, Parking","Cooking Allowed, Near KTM/LRT",,Selangor,Puchong,2025-01-29 18:08,109956800,,
RM 600 per month,"Apartment / Condominium, For rent",Flat,3,1,650 sq.ft.,Not Furnished,"Parking, Minimart, Jogging Track",,"Kondo Rakyat, Off Jalan Tok Adis, Kuala Ibai, Terengganu",Terengganu,Kuala Ibai,2025-01-29 18:07,109956790,,
RM 650 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,"Parking, Playground",,"Jalan Wawasan 3, Taman Wawasan, Hulu Langat, Selangor",Selangor,Hulu Langat,2025-01-29 18:07,109956788,3.1462827,101.7646689
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Fully Furnished,"Playground, Parking, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan TU 61, Kampung Ayer Keroh, Ayer Keroh, Melaka",Melaka,Ayer Keroh,2025-01-29 18:07,109956787,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,925 sq.ft.,Partially Furnished,"Gymnasium, Parking, Jogging Track, Barbeque area, Sauna, Multipurpose hall, Security, Lift",,"Jalan Madrasah, Gombak Setia, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-29 18:06,109682841,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,820 sq.ft.,Partially Furnished,"Parking, Security, Playground, Gymnasium, Multipurpose hall",,"Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, Kuchai Lama, Kuala Lumpur",Kuala Lumpur,Kuchai Lama,2025-01-29 18:06,109956785,3.088484247433249,101.69204880428437
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,2275 sq.ft.,Not Furnished,,Cooking Allowed,,Selangor,Cheras,2025-01-29 18:05,109956782,,
"RM 1,300 per month","House, For rent",1-storey Terraced House,4,2,1800 sq.ft.,Partially Furnished,"Parking, Playground",Cooking Allowed,,Negeri Sembilan,Rasah,2025-01-29 18:04,109956777,,
RM 700 per month,"Apartment / Condominium, For rent",Flat,3,2,700 sq.ft.,Partially Furnished,"Parking, Security, Playground",,"Jalan Putra Prima Utara, Taman Putra Prima, Puchong, Selangor",Selangor,Puchong,2025-01-29 18:04,109956774,,
RM 990 per month,"Apartment / Condominium, For rent",Apartment,2,1,600 sq.ft.,Partially Furnished,"Parking, Playground, Barbeque area, Security",,"Jalan 42/26, Taman Sri Rampai, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-01-29 18:03,109837540,3.193650993811653,101.73224475870053
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,3,1022 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Jogging Track","Washing Machine, Air-Cond",,Selangor,Puchong,2025-01-29 18:02,109752140,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,1,1,50 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Playground, Swimming Pool, Tennis Court, Barbeque area, Lift, Security, Sauna, Gymnasium, Minimart, Jogging Track, Club house","Cooking Allowed, Air-Cond, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 18:02,109907224,1.467763139109315,103.7250491807238
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,850 sq.ft.,Fully Furnished,"Gymnasium, Security, Swimming Pool, Jogging Track, Playground, Barbeque area, Multipurpose hall, Parking, Lift, Sauna, Minimart","Cooking Allowed, Air-Cond, Washing Machine","No.1, Persiaran Southkey 1, Southkey, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 18:02,107938370,1.4973706999999998,103.7773152
RM 475 per month,"Apartment / Condominium, For rent",Flat,3,2,700 sq.ft.,Partially Furnished,"Parking, Playground, Barbeque area, Minimart, Jogging Track",,"Jalan Pancaindera 6, Perdana College Heights, Mantin, Negeri Sembilan",Negeri Sembilan,Mantin,2025-01-29 18:02,106860041,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,950 sq.ft.,Partially Furnished,"Jogging Track, Playground, Multipurpose hall, Parking, Minimart, Security, Lift",Cooking Allowed,"Off Tebrau Hwy, Kampung Dato Sulaiman Menteri, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 18:02,109945289,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,1,1021 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Playground, Swimming Pool, Tennis Court, Barbeque area, Lift, Security, Sauna, Gymnasium, Minimart, Jogging Track, Club house","Cooking Allowed, Air-Cond, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 18:02,109757499,1.467763139109315,103.7250491807238
"RM 2,700 per month","Apartment / Condominium, For rent",Apartment,3,2,1021 sq.ft.,Fully Furnished,"Gymnasium, Security, Playground, Swimming Pool, Sauna, Multipurpose hall, Parking, Minimart, Squash Court, Barbeque area, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Persiaran Kemajuan SS16, SS16, Subang Jaya, Selangor",Selangor,Subang Jaya,2025-01-29 18:01,109901364,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Gymnasium, Sauna, Parking, Security, Barbeque area, Playground, Swimming Pool, Tennis Court, Jogging Track, Lift, Club house, Minimart, Multipurpose hall, Squash Court","Air-Cond, Internet, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 18:00,107094280,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1226 sq.ft.,Fully Furnished,"Sauna, Playground, Multipurpose hall, Minimart, Swimming Pool, Gymnasium, Squash Court, Barbeque area, Parking, Security","Air-Cond, Washing Machine","Persiaran Halia 3, Off Jalan Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 18:00,109892855,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,872 sq.ft.,Fully Furnished,"Gymnasium, Multipurpose hall, Security, Playground, Tennis Court, Squash Court, Lift, Parking, Swimming Pool, Club house",,"Off Persiaran Byan Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-29 18:00,109701417,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Security, Playground, Tennis Court, Jogging Track, Barbeque area, Swimming Pool, Parking, Gymnasium, Sauna, Lift, Club house, Minimart, Multipurpose hall, Squash Court","Air-Cond, Internet, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 18:00,106865518,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1226 sq.ft.,Fully Furnished,"Security, Playground, Gymnasium, Squash Court, Sauna, Parking, Minimart, Swimming Pool, Multipurpose hall, Barbeque area",,"Persiaran Halia 3, Off Jalan Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 18:00,109702156,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,4,2,1257 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Jogging Track, Barbeque area, Club house, Parking, Tennis Court, Lift, Sauna, Security, Gymnasium, Squash Court",,"Jalan Saujana Putra, Bandar Saujana Putra, Selangor",Selangor,Bandar Saujana Putra,2025-01-29 18:00,108345389,2.9447116631418795,101.58690436207732
"RM 3,200 per month","House, For rent",3-storey Terraced House,6,6,3310 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Security, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Batu Maung,2025-01-29 17:57,108666276,,
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Lift","Air-Cond, Washing Machine","No. 53, Jalan Sultan Ahmad Shah, Georgetown, Penang",Penang,Georgetown,2025-01-29 17:57,109753958,,
"RM 1,750 per month","Apartment / Condominium, For rent",Apartment,3,2,969 sq.ft.,Fully Furnished,"Lift, Multipurpose hall, Security, Swimming Pool, Gymnasium, Barbeque area, Parking, Playground",,"Jalan 1A/6, Taman Setapak  Indah, Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-29 17:55,109956635,3.210058011438531,101.72041294093974
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,,,,Selangor,Gombak,2025-01-29 17:55,109956634,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,950 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Lift, Multipurpose hall, Security, Playground, Gymnasium","Air-Cond, Near KTM/LRT, Cooking Allowed","Jalan Bukit, Taman Bukit, Kajang, Selangor",Selangor,Kajang,2025-01-29 17:54,109855828,2.9841139,101.79186137269822
RM 600 per month,"Apartment / Condominium, For rent",Flat,2,1,534 sq.ft.,Not Furnished,,,,Penang,Alma,2025-01-29 17:50,108823681,,
RM 900 per month,"House, For rent",1-storey Terraced House,3,2,1100 sq.ft.,Not Furnished,,,,Penang,Alma,2025-01-29 17:48,109956685,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,870 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Lift, Security, Minimart, Jogging Track, Playground",,"Off Lebuhraya Selayang - Kepong, Taman Selayang Jaya, Batu Caves, Selangor",Selangor,Batu Caves,2025-01-29 17:47,109631180,,
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,2,2,720 sq.ft.,Fully Furnished,,,"Persiaran Sri Raya, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 17:45,109956606,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,550 sq.ft.,Fully Furnished,,,"Persiaran Sri Raya, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 17:41,109956639,,
"RM 3,000 per month","House, For rent",Townhouse,3,2,1257 sq.ft.,Fully Furnished,"Playground, Parking, Security, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",,Sarawak,Kuching,2025-01-29 17:41,109956638,,
RM 980 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Partially Furnished,,,,Selangor,Kota Damansara,2025-01-29 17:31,109956594,,
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,657 sq.ft.,Not Furnished,"Lift, Parking, Playground, Security",,"Jalan Pulau Betong 1, Kampung Terang, Balik Pulau, Penang",Penang,Balik Pulau,2025-01-29 17:31,109956593,,
"RM 2,200 per month","House, For rent",2-storey Terraced House,3,3,880 sq.ft.,Not Furnished,,Cooking Allowed,,Kuala Lumpur,Setapak,2025-01-29 17:30,109207071,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,1,1,400 sq.ft.,Fully Furnished,"Parking, Security, Lift","Air-Cond, Washing Machine","Jalan Bayam, Off Jalan Dusun Muda, Kota Bharu, Kelantan",Kelantan,Kota Bharu,2025-01-29 17:30,109956544,,
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Security, Playground, Lift, Parking, Minimart","Washing Machine, Cooking Allowed","Jalan PJU 8/9, Bandar Damansara Perdana, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-29 17:29,109034795,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Swimming Pool, Security, Lift, Barbeque area, Multipurpose hall, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","No, 2, Jalan Sri Permaisuri 5, Bandar Sri Permaisuri, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 17:28,109768303,,
