monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 1,000 per month","House, For rent",2-storey Terraced House,3,2,1050 sq.ft.,Not Furnished,,,,Kedah,Sungai Petani,2025-02-09 12:10,2025-02-09,110063113,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,2,2,1018 sq.ft.,Fully Furnished,"Barbeque area, Parking, Playground, Swimming Pool, Security, Sauna, Gymnasium, Minimart, Squash Court, Lift",,"Jalan Ampang, Kampung Berembang, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-02-09 12:10,2025-02-09,110063076,,
"RM 2,500 per month","House, For rent",Bungalow House,3,2,6460 sq.ft.,Not Furnished,"Parking, Playground",Cooking Allowed,,Penang,Scotland,2025-02-09 12:10,2025-02-09,108455884,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,859 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Multipurpose hall",,"Jalan Lahat, Ipoh, Perak",Perak,Ipoh,2025-02-09 12:09,2025-02-09,110063367,4.586010847823048,101.06813338152475
RM 800 per month,"House, For rent",Others,3,3,1000 sq.ft.,Not Furnished,"Security, Lift, Playground",,,Melaka,Semabok,2025-02-09 12:09,2025-02-09,110063365,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,882 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Multipurpose hall, Parking, Playground, Security, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 12:09,2025-02-09,109228587,1.4623036,103.7303918
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,2,2,835 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Security, Lift, Barbeque area, Minimart, Gymnasium, Jogging Track, Parking, Swimming Pool","Air-Cond, Washing Machine, Cooking Allowed","Jalan Bukit Aliff Utama, Taman Damansara Aliff, Tampoi, Johor",Johor,Tampoi,2025-02-09 12:09,2025-02-09,110063362,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,2,2,863 sq.ft.,Partially Furnished,"Parking, Security, Lift, Gymnasium, Playground, Swimming Pool, Tennis Court, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sutera Kuning, Taman Perling, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 12:09,2025-02-09,110063361,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,835 sq.ft.,Fully Furnished,"Multipurpose hall, Gymnasium, Parking, Security, Swimming Pool, Lift, Playground, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 12:09,2025-02-09,110063360,1.4623036,103.7303918
"RM 1,000 per month","House, For rent",2-storey Terraced House,2,1,700 sq.ft.,Not Furnished,Parking,"Cooking Allowed, Near KTM/LRT",,Selangor,Klang,2025-02-09 12:09,2025-02-09,110063354,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Parking, Gymnasium, Playground, Jogging Track, Security, Swimming Pool, Barbeque area, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine","Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-09 12:08,2025-02-09,110063349,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,987 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Playground, Lift",,"Jalan Melor, Off Jalan Melati, Melaka City, Melaka",Melaka,Melaka City,2025-02-09 12:08,2025-02-09,109298833,,
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,3,1200 sq.ft.,Partially Furnished,,,,Johor,Setia Indah,2025-02-09 12:07,2025-02-09,110063341,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Security, Gymnasium, Playground, Barbeque area, Lift, Parking, Swimming Pool, Jogging Track, Club house, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Tingkat Kelicap, Off Persiaran Kelicap, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-09 12:06,2025-02-09,110063333,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Fully Furnished,"Security, Swimming Pool, Lift, Multipurpose hall, Barbeque area, Parking, Playground, Gymnasium, Jogging Track",,"Persiaran Cove Sentral, Bandar Gamuda Cove, Banting, Selangor",Selangor,Banting,2025-02-09 12:06,2025-02-09,110028592,,
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,2,2,1400 sq.ft.,Fully Furnished,"Squash Court, Barbeque area, Sauna, Security, Playground, Swimming Pool, Gymnasium, Parking, Lift, Multipurpose hall, Club house","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed","Persiaran Capsquare, Capital Square, City Centre, Kuala Lumpur",Kuala Lumpur,City Centre,2025-02-09 12:05,2025-02-09,110063319,,
RM 850 per month,"Apartment / Condominium, For rent",Condominium,2,1,600 sq.ft.,Partially Furnished,"Gymnasium, Multipurpose hall, Parking, Security, Playground, Swimming Pool, Lift, Barbeque area, Minimart, Jogging Track","Cooking Allowed, Near KTM/LRT, Air-Cond","Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-02-09 12:05,2025-02-09,108483970,2.9599028,101.7946165
"RM 1,100 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Not Furnished,"Parking, Multipurpose hall, Security, Swimming Pool, Lift, Playground, Jogging Track, Barbeque area, Gymnasium",,"Jalan Sungai Ara 10, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-09 12:05,2025-02-09,110063033,5.3247146,100.2604788
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1010 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Playground, Jogging Track, Swimming Pool, Barbeque area, Minimart, Gymnasium, Lift",,"Lot 108634, Persiaran Sepang, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-09 12:04,2025-02-09,109888103,,
"RM 1,799 per month","Apartment / Condominium, For rent",Service Residence,2,2,900 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Security, Minimart, Playground, Parking, Barbeque area, Swimming Pool, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bukit Aliff Utama, Taman Damansara Aliff, Tampoi, Johor",Johor,Tampoi,2025-02-09 12:03,2025-02-09,110063301,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,1,1,465 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Parking, Gymnasium, Swimming Pool, Tennis Court, Security, Minimart, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan BS 10/2, Taman Bukit Serdang, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-09 12:03,2025-02-09,110063299,3.0390608,101.6890918
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,840 sq.ft.,Fully Furnished,"Sauna, Parking, Barbeque area, Security, Minimart, Swimming Pool, Gymnasium, Playground, Lift, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Muzium Perang, Off Jalan Batu Maung, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-09 12:03,2025-02-09,109811020,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Not Furnished,"Parking, Playground","Cooking Allowed, Air-Cond",,Johor,Kulai,2025-02-09 12:01,2025-02-09,109550154,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1170 sq.ft.,Not Furnished,,,,Johor,Senai,2025-02-09 12:01,2025-02-09,109414237,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,1,1,570 sq.ft.,Fully Furnished,"Security, Sauna, Parking, Swimming Pool, Playground, Jogging Track, Lift, Barbeque area, Gymnasium, Club house",,"Persiaran Setia Damai, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-09 11:59,2025-02-09,109876439,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,486 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Swimming Pool, Gymnasium, Tennis Court, Sauna, Multipurpose hall, Lift",,"Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-09 11:59,2025-02-09,109646994,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1010 sq.ft.,Not Furnished,"Swimming Pool, Barbeque area, Security, Minimart, Gymnasium, Multipurpose hall, Playground, Jogging Track",,"Lot 108634, Persiaran Sepang, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-09 11:58,2025-02-09,109769028,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1568 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Parking, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Off Persiaran Bestari, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-09 11:58,2025-02-09,109425941,,
"RM 1,700 per month","House, For rent",2-storey Terraced House,4,3,1170 sq.ft.,Not Furnished,,,,Johor,Skudai,2025-02-09 11:57,2025-02-09,109435538,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,1,1,476 sq.ft.,Fully Furnished,"Security, Tennis Court, Jogging Track, Swimming Pool, Parking, Minimart, Multipurpose hall, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Skudai Lama, Taman Tampoi Indah, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 11:56,2025-02-09,110011108,1.5173188,103.6820151
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,892 sq.ft.,Fully Furnished,"Playground, Parking, Gymnasium, Lift, Security, Multipurpose hall, Swimming Pool, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 11:53,2025-02-09,109858003,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Lift, Parking, Security, Playground, Barbeque area, Squash Court, Gymnasium, Tennis Court",,"Lorong Pekaka 1, Taman Pekaka, Gelugor, Penang",Penang,Gelugor,2025-02-09 11:51,2025-02-09,108048377,,
"RM 2,150 per month","Apartment / Condominium, For rent",Condominium,1,1,4000 sq.ft.,Fully Furnished,"Security, Lift, Parking, Club house, Swimming Pool, Tennis Court, Multipurpose hall, Playground, Gymnasium, Squash Court, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Off Persiaran Byan Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-09 11:50,2025-02-09,110062948,,
RM 750 per month,"Apartment / Condominium, For rent",Flat,2,1,500 sq.ft.,Not Furnished,"Security, Parking, Lift, Multipurpose hall","Cooking Allowed, Near KTM/LRT","Lintang Delima 14, Taman Island Glades, Jelutong, Penang",Penang,Jelutong,2025-02-09 11:50,2025-02-09,110062925,,
"RM 2,000 per month","House, For rent",Semi-Detached House,5,4,2210 sq.ft.,Not Furnished,"Playground, Minimart, Multipurpose hall, Jogging Track",Cooking Allowed,,Penang,Valdor,2025-02-09 11:48,2025-02-09,110063014,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,845 sq.ft.,Fully Furnished,"Security, Lift, Playground, Swimming Pool, Parking, Club house, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Lbh Sungai Pinang 1, Jelutong, Penang",Penang,Jelutong,2025-02-09 11:48,2025-02-09,110063010,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Partially Furnished,"Parking, Barbeque area, Security, Playground, Jogging Track, Lift, Multipurpose hall, Swimming Pool, Gymnasium",,"Persiaran Cove Sentral, Bandar Gamuda Cove, Banting, Selangor",Selangor,Banting,2025-02-09 11:46,2025-02-09,109580318,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,2,1,688 sq.ft.,Fully Furnished,"Jogging Track, Lift, Barbeque area, Parking, Swimming Pool, Gymnasium, Playground, Multipurpose hall, Security",,"Persiaran Cove Sentral, Bandar Gamuda Cove, Banting, Selangor",Selangor,Banting,2025-02-09 11:46,2025-02-09,110030177,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,2,1,688 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Parking, Security, Playground, Gymnasium, Jogging Track, Barbeque area, Multipurpose hall",,"Persiaran Cove Sentral, Bandar Gamuda Cove, Banting, Selangor",Selangor,Banting,2025-02-09 11:46,2025-02-09,110028827,,
"RM 1,550 per month","Apartment / Condominium, For rent",Condominium,2,1,688 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Gymnasium, Swimming Pool, Security, Jogging Track, Lift, Barbeque area, Playground",,"Persiaran Cove Sentral, Bandar Gamuda Cove, Banting, Selangor",Selangor,Banting,2025-02-09 11:46,2025-02-09,108829553,,
"RM 2,500 per month","House, For rent",Terraced House,4,4,2132 sq.ft.,Fully Furnished,"Parking, Playground, Barbeque area, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Alma,2025-02-09 11:46,2025-02-09,110038852,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Sauna, Playground, Lift, Barbeque area",,"Jalan Sulaman, Off Jalam UMS, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-09 11:45,2025-02-09,109188815,,
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,4,3,1431 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Parking, Gymnasium, Tennis Court, Multipurpose hall, Playground, Barbeque area, Sauna, Security, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Bukit Jambul, Bukit Jambul, Penang",Penang,Bukit Jambul,2025-02-09 11:45,2025-02-09,110062906,5.337979898863773,100.28370958441602
"RM 1,450 per month","House, For rent",2-storey Terraced House,3,2,1260 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Rawang,2025-02-09 11:45,2025-02-09,110062901,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1314 sq.ft.,Fully Furnished,"Parking, Security, Playground, Sauna, Swimming Pool, Lift, Gymnasium, Jogging Track, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Changkat Sungai Ara 6, Setia Greens, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-09 11:45,2025-02-09,108915781,,
"RM 1,050 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Partially Furnished,"Minimart, Security, Playground, Swimming Pool, Gymnasium, Parking, Jogging Track, Lift, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT","2A & 2B, Lintang Hajjah Rehmah, Jelutong, Penang",Penang,Jelutong,2025-02-09 11:44,2025-02-09,110006323,5.387961312220123,100.31700028927136
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Security, Playground, Multipurpose hall, Parking, Swimming Pool, Lift, Barbeque area",,"Jalan Duta Kiara, Segambut, Kuala Lumpur",Kuala Lumpur,Segambut,2025-02-09 11:44,2025-02-09,110062985,3.174307888083121,101.66263919884254
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,462 sq.ft.,Fully Furnished,"Lift, Security, Minimart, Parking",Air-Cond,"Jalan PJU 8/1, Damansara Perdana, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-09 11:42,2025-02-09,109628087,3.166416424317879,101.60760605129686
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1262 sq.ft.,Fully Furnished,"Security, Club house, Parking, Lift, Swimming Pool, Gymnasium, Sauna, Barbeque area, Minimart, Playground, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Bukit Gambir, Gelugor, Penang",Penang,Gelugor,2025-02-09 11:42,2025-02-09,110062974,,
"RM 3,300 per month","Apartment / Condominium, For rent",Condominium,4,3,1800 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Tennis Court, Parking, Playground, Lift","Air-Cond, Washing Machine, Internet","Jalan Indera Putera, Stulang Darat, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 11:41,2025-02-09,109598385,,
"RM 1,200 per month","House, For rent",Semi-Detached House,4,3,4050 sq.ft.,Fully Furnished,,,,Kedah,Sungai Petani,2025-02-09 11:41,2025-02-09,110062960,,
"RM 3,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,786 sq.ft.,Fully Furnished,"Barbeque area, Gymnasium, Swimming Pool, Lift, Parking, Playground, Jogging Track, Multipurpose hall, Security",,"Jalan Peel, Sunway Velocity, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-09 11:40,2025-02-09,109997951,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Gymnasium, Parking, Minimart, Barbeque area, Sauna, Security, Swimming Pool, Playground",,"Persiaran Bukit Raja 1, Bandar Baru Klang, Klang, Selangor",Selangor,Klang,2025-02-09 11:40,2025-02-09,109647226,3.06256715,101.4679486
"RM 3,300 per month","Apartment / Condominium, For rent",Service Residence,2,2,786 sq.ft.,Fully Furnished,"Barbeque area, Gymnasium, Swimming Pool, Lift, Parking, Playground, Jogging Track, Multipurpose hall, Security",,"Jalan Peel, Sunway Velocity, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-09 11:39,2025-02-09,110023401,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,921 sq.ft.,Fully Furnished,"Security, Playground, Gymnasium, Sauna, Parking, Lift, Swimming Pool, Club house, Minimart, Barbeque area, Multipurpose hall, Tennis Court, Jogging Track, Squash Court","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan Tahana, Kawasan Perindustrian Tampoi, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 11:39,2025-02-09,109950383,1.504540716211777,103.71856842414452
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,904 sq.ft.,Partially Furnished,"Jogging Track, Swimming Pool, Multipurpose hall, Playground, Lift, Parking, Security, Gymnasium, Barbeque area",,"Jalan Setia Dagang AL U13/AL, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-09 11:39,2025-02-09,109574294,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,2,2,830 sq.ft.,Partially Furnished,"Swimming Pool, Security, Parking, Playground, Lift, Multipurpose hall, Gymnasium, Club house, Jogging Track, Minimart",,"No.4, Jalan Setia Gemilang U13/45C, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-09 11:34,2025-02-09,101235744,3.131853597195424,101.47140998572945
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,872 sq.ft.,Fully Furnished,"Lift, Security, Parking, Swimming Pool, Gymnasium, Playground, Minimart","Cooking Allowed, Air-Cond, Washing Machine",,Penang,Sungai Nibong,2025-02-09 11:34,2025-02-09,109044036,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,820 sq.ft.,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Barbeque area, Gymnasium, Jogging Track, Lift",Washing Machine,"No.2, Jalan Setia Gemilang U13/45C, Bandar Setia Alam, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-09 11:33,2025-02-09,100014595,,
