monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,state,region,publishedDatetime,ads_id,latitude,longitude,address
"RM 4,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,1388 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Tennis Court, Barbeque area, Gymnasium, Lift, Security, Parking, Jogging Track","Cooking Allowed, Air-Cond, Washing Machine",Sarawak,Kuching,2025-01-12 15:04,109764051,,,"The Northbank, Off Kuching - Samarahan Expressway, Kuching, Sarawak"
RM 800 per month,"Apartment / Condominium, For rent",Flat,3,2,700 sq.ft.,Not Furnished,"Parking, Playground, Minimart",,Penang,Sungai Ara,2025-01-12 15:04,109093429,,,"Solok Kenari, Off Tingkat Kenari, Sungai Ara, Penang"
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1155 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area, Multipurpose hall, Gymnasium, Parking, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:04,109371744,5.3319411533847845,100.29795019766486,"Gerbang Bukit Kecil 2, Bayan Lepas, Penang"
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,2,2,1480 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Lift, Security, Jogging Track, Swimming Pool, Parking, Gymnasium, Minimart, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Selangor,Kajang,2025-01-12 15:02,109764036,,,"Jalan Mutiara 3, Mutiara Height, Kajang, Selangor"
"RM 4,300 per month","Apartment / Condominium, For rent",Condominium,2,2,950 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Sauna, Playground, Gymnasium, Multipurpose hall, Parking, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:01,109764014,5.337461530991244,100.30997834479288,"Persiaran Bayan Indah 2, Bayan Lepas, Penang"
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1450 sq.ft.,Fully Furnished,"Gymnasium, Sauna, Parking, Playground, Barbeque area, Multipurpose hall, Security, Swimming Pool","Air-Cond, Cooking Allowed",Penang,Jelutong,2025-01-12 15:00,109556079,5.390452300704894,100.31511929804246,"No.6, Jalan Ahmad Nor, Jelutong, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,935 sq.ft.,Partially Furnished,"Security, Sauna, Playground, Swimming Pool, Gymnasium, Lift, Multipurpose hall, Parking","Cooking Allowed, Air-Cond, Washing Machine",Kuala Lumpur,Taman Desa,2025-01-12 15:00,109617935,,,"Jalan Desa Bakti, Off Taman Desa, Taman Desa, Kuala Lumpur"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1184 sq.ft.,Fully Furnished,"Security, Minimart, Parking, Swimming Pool, Gymnasium, Playground, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed",Selangor,Shah Alam,2025-01-12 14:59,109632128,3.0674133145250932,101.55379554421481,"Jalan Budiman 22/3, Shah Alam, Selangor"
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1179 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Swimming Pool, Barbeque area, Playground, Multipurpose hall, Security",,Penang,Gelugor,2025-01-12 14:59,109434467,,,"Lebuh Tunku Kudin 2, Gelugor, Penang"
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,850 sq.ft.,Fully Furnished,,,Selangor,Cheras,2025-01-12 14:58,109734605,3.0809622529648535,101.76125114267708,"Persiaran Awana, Cheras, Selangor"
RM 700 per month,"Apartment / Condominium, For rent",Flat,3,2,700 sq.ft.,Not Furnished,"Security, Parking, Minimart, Playground",Cooking Allowed,Penang,Ayer Itam,2025-01-12 14:56,109734755,,,"Tingkat Paya Terubong 5, Taman Terubong Indah, Ayer Itam, Penang"
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,868 sq.ft.,Fully Furnished,"Security, Barbeque area, Club house, Parking, Gymnasium, Multipurpose hall, Lift",,Kuala Lumpur,Cheras,2025-01-12 14:56,109495553,3.1070372027689377,101.73080959788506,"Jalan Cheras, Taman Midah, Cheras, Kuala Lumpur"
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,830 sq.ft.,Not Furnished,"Playground, Parking, Security, Lift",Cooking Allowed,Penang,Butterworth,2025-01-12 14:55,108257477,,,"Persiaran Seri Pinang, Taman Sri Pinang, Butterworth, Penang"
"RM 2,400 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Fully Furnished,"Security, Parking, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Negeri Sembilan,Seremban 2,2025-01-12 14:55,109763676,,,
RM 900 per month,"Apartment / Condominium, For rent",Condominium,3,2,750 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Desa Petaling,2025-01-12 14:54,109763967,,,"Lorong 4/125C, Desa Petaling, Kuala Lumpur"
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,950 sq.ft.,Partially Furnished,"Playground, Security, Minimart, Swimming Pool, Gymnasium, Jogging Track, Parking, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,Old Klang Road,2025-01-12 14:54,109763963,,,"Jalan Taman Seri Sentosa, Taman Sri Sentosa, Old Klang Road, Kuala Lumpur"
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Melaka,Bukit Baru,2025-01-12 14:54,109763962,,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1500 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track",Cooking Allowed,Penang,Butterworth,2025-01-12 14:54,109439261,,,
RM 800 per month,"House, For rent",Terraced House,3,2,888 sq.ft.,Not Furnished,Parking,,Melaka,Bachang,2025-01-12 14:53,109763957,,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1870 sq.ft.,Partially Furnished,,,Sarawak,Kuching,2025-01-12 14:53,109763946,,,
RM 900 per month,"Apartment / Condominium, For rent",Condominium,3,2,700 sq.ft.,Not Furnished,"Lift, Parking, Security, Multipurpose hall",,Penang,Bukit Dumbar,2025-01-12 14:53,109763944,5.384968667771233,100.31438168541881,"No.121, Jalan Batu Gajah, Bukit Dumbar, Penang"
RM 750 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,Lift,,Selangor,Petaling Jaya,2025-01-12 14:53,109763937,3.08039885,101.62262405,"Jalan PJS 5/2a, Taman Desaria, Petaling Jaya, Selangor"
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Partially Furnished,"Playground, Parking, Security","Cooking Allowed, Washing Machine, Air-Cond",Sarawak,Kuching,2025-01-12 14:50,109763897,,,"Lorong Usahajaya 1, Taman Muara Tabuan, Kuching, Sarawak"
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,1150 sq.ft.,Fully Furnished,"Parking, Playground, Barbeque area, Security, Lift, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Sarawak,Kuching,2025-01-12 14:50,109763894,,,"Lorong 24, Off Jalan Stampin Baru, Kuching, Sarawak"
RM 950 per month,"Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Parking, Security","Cooking Allowed, Air-Cond",Sarawak,Kuching,2025-01-12 14:50,109763883,,,"Jalan Taman Wang Villa, Off Jalan Kuching - Serian, Kuching, Sarawak"
"RM 2,700 per month","Apartment / Condominium, For rent",Condominium,1,1,600 sq.ft.,Fully Furnished,"Swimming Pool, Security, Parking, Gymnasium",,Kuala Lumpur,Bukit Bintang,2025-01-12 14:50,106004532,3.14409498885578,101.71319601776393,"Jalan Imbi, Bukit Bintang, Kuala Lumpur"
"RM 1,250 per month","Apartment / Condominium, For rent",Condominium,3,2,855 sq.ft.,Partially Furnished,"Lift, Parking, Security, Playground, Swimming Pool, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track",Cooking Allowed,Penang,Bukit Mertajam,2025-01-12 14:50,107000489,,,"Jalan Song Ban Kheng, Taman Bukit Kecil, Bukit Mertajam, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,3,1045 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Sauna, Gymnasium, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Puchong,2025-01-12 14:50,109763660,,,
"RM 3,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,1000 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Tennis Court, Lift, Gymnasium, Jogging Track, Sauna, Barbeque area, Playground","Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-12 14:49,109763878,,,"Jalan Tenteram, Tanjung Puteri, Johor Bahru, Johor"
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,4000 sq.ft.,Fully Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine, Internet",Selangor,Banting,2025-01-12 14:49,109763874,,,
RM 430 per month,"House, For rent",Terraced House,2,1,468 sq.ft.,Not Furnished,,,Selangor,Bangi,2025-01-12 14:49,109763872,,,
RM 800 per month,"House, For rent",Others,3,2,1300 sq.ft.,Fully Furnished,,,Negeri Sembilan,Telok Kemang,2025-01-12 14:49,109763866,,,
"RM 1,500 per month","House, For rent",Townhouse,1,1,500 sq.ft.,Fully Furnished,"Barbeque area, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet",Pahang,Kuantan,2025-01-12 14:49,109763861,,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,1,1,714 sq.ft.,Fully Furnished,"Lift, Parking, Minimart, Gymnasium, Club house, Security, Playground, Swimming Pool","Air-Cond, Washing Machine, Cooking Allowed",Johor,Iskandar Puteri,2025-01-12 14:48,109638129,,,"Persiaran Dato' Seri Amar, Kota Iskandar, Iskandar Puteri, Johor"
"RM 2,599 per month","House, For rent",2-storey Terraced House,5,2,4500 sq.ft.,Not Furnished,"Parking, Playground, Barbeque area",Cooking Allowed,Penang,Sungai Ara,2025-01-12 14:48,109380529,,,
"RM 3,000 per month","House, For rent",2-storey Terraced House,4,3,3000 sq.ft.,Fully Furnished,"Parking, Security","Air-Cond, Cooking Allowed",Penang,Sungai Ara,2025-01-12 14:48,109530160,,,
"RM 1,899 per month","House, For rent",Semi-Detached House,3,2,2401 sq.ft.,Fully Furnished,"Parking, Playground","Cooking Allowed, Air-Cond, Washing Machine",Penang,Balik Pulau,2025-01-12 14:48,109334731,,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,3,1240 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Multipurpose hall, Parking, Minimart, Playground, Club house",,Johor,Skudai,2025-01-12 14:48,109763810,,,"Jalan Sutera Dahlia, Taman Sutera Utama, Skudai, Johor"
"RM 2,150 per month","Apartment / Condominium, For rent",Studio,1,1,400 sq.ft.,Fully Furnished,"Playground, Squash Court, Security, Lift, Multipurpose hall, Club house, Parking, Swimming Pool, Gymnasium, Tennis Court, Sauna, Minimart, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 14:47,109763807,,,"Off Persiaran Byan Indah, Bayan Lepas, Penang"
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,2300 sq.ft.,Fully Furnished,"Parking, Security, Playground, Gymnasium, Tennis Court, Jogging Track, Sauna, Swimming Pool, Barbeque area","Air-Cond, Cooking Allowed",Penang,Tanjong Tokong,2025-01-12 14:45,109689453,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1335 sq.ft.,Partially Furnished,"Jogging Track, Barbeque area, Club house, Sauna, Security, Playground, Gymnasium, Squash Court, Parking, Swimming Pool, Tennis Court, Lift","Air-Cond, Cooking Allowed",Selangor,Sungai Buloh,2025-01-12 14:45,109763602,,,"Jalan SPM 8, Taman Sri Putra Mas, Sungai Buloh, Selangor"
"RM 1,900 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Playground","Air-Cond, Cooking Allowed",Selangor,Sepang,2025-01-12 14:45,109763591,,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,3,3,2450 sq.ft.,Not Furnished,,,Kedah,Sungai Petani,2025-01-12 14:45,107404248,,,
"RM 1,700 per month","Apartment / Condominium, For rent",Apartment,3,2,1080 sq.ft.,Fully Furnished,"Parking, Playground, Multipurpose hall, Security, Lift","Cooking Allowed, Air-Cond, Washing Machine",Sarawak,Kuching,2025-01-12 14:45,109763590,,,"Off Jalan Daya, Bintawa, Kuching, Sarawak"
"RM 1,680 per month","Apartment / Condominium, For rent",Service Residence,2,1,641 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Security","Air-Cond, Cooking Allowed, Washing Machine",Selangor,I-City,2025-01-12 14:45,109763530,3.0651164344671322,101.48331981653467,"Jalan Multimedia 7/Ah, I-City, Selangor"
"RM 3,226 per month","Apartment / Condominium, For rent",Service Residence,2,1,807 sq.ft.,Fully Furnished,"Parking, Gymnasium, Security, Lift, Barbeque area, Swimming Pool, Playground, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Cheras,2025-01-12 14:45,109763597,3.128230103648292,101.7279942969701,"Lorong Peel, Maluri, Cheras, Kuala Lumpur"
"RM 1,450 per month","Apartment / Condominium, For rent",Service Residence,1,1,640 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Lift, Sauna, Club house, Playground, Swimming Pool, Barbeque area, Parking, Security","Cooking Allowed, Air-Cond, Washing Machine",Johor,Skudai,2025-01-12 14:44,109763735,,,"Jalan Persiaran Mutiara Mas, Skudai, Johor"
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Barbeque area, Gymnasium, Lift, Parking, Swimming Pool, Playground, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,Kajang,2025-01-12 14:44,108604287,2.9336457,101.7982543,"Jalan Ilmiah, Kajang, Selangor"
"RM 1,198 per month","Apartment / Condominium, For rent",Condominium,1,1,406 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Damansara Perdana,2025-01-12 14:44,109763733,3.165326913162947,101.6078728018264,"Jalan PJU 8/2, Damansara Perdana, Selangor"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,2,2,1019 sq.ft.,Fully Furnished,"Playground, Sauna, Minimart, Barbeque area, Jogging Track, Parking, Security, Swimming Pool, Gymnasium, Tennis Court",,Johor,Iskandar Puteri,2025-01-12 14:44,109763728,,,"Jalan Medini Utara 3, Off Lebuh Kota Iskandar, Iskandar Puteri, Johor"
"RM 2,100 per month","Apartment / Condominium, For rent",Apartment,3,2,1068 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium",,Johor,Permas Jaya,2025-01-12 14:44,109763724,,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,2070 sq.ft.,Partially Furnished,,,Negeri Sembilan,Seremban,2025-01-12 14:42,109763705,,,
"RM 2,999 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Johor,Johor Bahru,2025-01-12 14:40,108344848,1.4455676,103.9386164,"Jalan Tanjung Puteri 1, Tanjung Puteri, Johor Bahru, Johor"
"RM 1,799 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Johor,Johor Bahru,2025-01-12 14:40,108589175,1.4455676,103.9386164,"Jalan Tanjung Puteri 1, Tanjung Puteri, Johor Bahru, Johor"
"RM 2,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Playground, Barbeque area, Swimming Pool, Lift, Security, Parking, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Setia Alam,2025-01-12 14:38,109186304,,,"Persiaran Setia Damai, Setia Alam, Selangor"
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,471 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Playground, Swimming Pool, Club house, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-12 14:37,109109319,1.4455676,103.9386164,"Jalan Tanjung Puteri 1, Tanjung Puteri, Johor Bahru, Johor"
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1103 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Security, Playground, Gymnasium, Jogging Track, Swimming Pool, Lift, Barbeque area","Air-Cond, Cooking Allowed",Johor,Johor Bahru,2025-01-12 14:37,109126333,,,"Jalan Sultanah Aminah, Marina Cove, Johor Bahru, Johor"
"RM 1,700 per month","House, For rent",Terraced House,4,2,1200 sq.ft.,Not Furnished,,,Selangor,Cyberjaya,2025-01-12 14:36,108870687,,,
"RM 1,350 per month","Apartment / Condominium, For rent",Condominium,2,2,1001 sq.ft.,Fully Furnished,"Playground, Security, Swimming Pool, Lift, Gymnasium, Jogging Track, Parking, Sauna",,Selangor,Selayang,2025-01-12 14:36,109741615,,,"Off Lebuhraya Selayang - Kepong, Taman Selayang Jaya, Selayang, Selangor"
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,877 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Batu Caves,2025-01-12 14:36,108767679,,,"Off Lebuhraya Selayang - Kepong, Taman Selayang Jaya, Batu Caves, Selangor"
"RM 3,200 per month","Apartment / Condominium, For rent",Condominium,4,3,1902 sq.ft.,Fully Furnished,"Gymnasium, Tennis Court, Lift, Parking, Security, Minimart, Playground, Swimming Pool, Club house, Jogging Track, Barbeque area, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Kelana Jaya,2025-01-12 14:36,109763619,,,"Jalan SS7/19, SS7, Kelana Jaya, Selangor"
"RM 2,000 per month","House, For rent",2-storey Terraced House,3,2,1800 sq.ft.,Fully Furnished,"Security, Parking","Cooking Allowed, Air-Cond",Johor,Pasir Gudang,2025-01-12 14:36,108935875,,,
RM 650 per month,"Apartment / Condominium, For rent",Others,1,1,325 sq.ft.,Partially Furnished,Parking,Cooking Allowed,Selangor,Telok Panglima Garang,2025-01-12 14:35,109763611,,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,2,1,760 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Security, Gymnasium, Multipurpose hall, Parking, Playground","Air-Cond, Cooking Allowed",Penang,Gelugor,2025-01-12 14:34,109653926,,,"Persiaran Bayan Indah Off Bayan Mutiara, Gelugor, Penang"
RM 600 per month,"Apartment / Condominium, For rent",Flat,2,1,550 sq.ft.,Partially Furnished,"Minimart, Parking",Cooking Allowed,Penang,Butterworth,2025-01-12 14:33,109763584,,,"Off Jalan Cantek, Kampung Baharu, Butterworth, Penang"
