monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Security, Barbeque area, Multipurpose hall, Parking, Playground, Gymnasium, Lift, Minimart",,"Persiaran Halia 1, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-05 20:48,2025-02-06,110023103,5.4483468362577625,100.30197504866534
RM 850 per month,"Apartment / Condominium, For rent",Others,2,2,900 sq.ft.,Not Furnished,,Cooking Allowed,,Negeri Sembilan,Mantin,2025-02-05 20:45,2025-02-06,110023096,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Security, Playground, Multipurpose hall, Jogging Track, Lift, Parking, Gymnasium","Air-Cond, Washing Machine, Cooking Allowed, Internet","Jalan Santuari 2, Kampung Baru Air Panas, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-05 20:45,2025-02-06,110023034,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Partially Furnished,"Security, Parking",Air-Cond,"Lorong UA2, Off Jalan UMS, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-05 20:41,2025-02-06,110023075,,
"RM 1,750 per month","Apartment / Condominium, For rent",Service Residence,1,1,592 sq.ft.,Fully Furnished,"Parking, Minimart, Swimming Pool, Lift, Sauna, Multipurpose hall, Gymnasium, Security, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Taman Ibu Kota, Setapak Sentral, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-05 20:39,2025-02-06,109866391,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,2,2,800 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Barbeque area, Security, Playground, Gymnasium, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 20:38,2025-02-06,110009736,1.4676996579290054,103.7249724411857
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1150 sq.ft.,Partially Furnished,"Squash Court, Swimming Pool, Tennis Court, Parking, Security, Playground, Lift",Air-Cond,"Jalan Batu Unjur 9, Taman Bayu Perdana, Off Persiaran Pegaga, Klang, Selangor",Selangor,Klang,2025-02-05 20:38,2025-02-06,109988153,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,1,1,700 sq.ft.,Fully Furnished,"Playground, Gymnasium, Lift, Club house, Security, Swimming Pool, Jogging Track, Sauna, Barbeque area, Multipurpose hall, Parking","Air-Cond, Cooking Allowed, Washing Machine","Lorong Lembah Indah 1, Simpang Ampat, Penang",Penang,Simpang Ampat,2025-02-05 20:35,2025-02-06,109999204,,
"RM 1,799 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Partially Furnished,"Gymnasium, Barbeque area, Sauna, Multipurpose hall, Security, Swimming Pool, Parking, Minimart, Playground",,"Jalan Suria Muafakat Utama, Off Jalan Tun Razak, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 20:35,2025-02-06,110022977,,
"RM 3,600 per month","Apartment / Condominium, For rent",Condominium,3,3,1440 sq.ft.,Fully Furnished,"Barbeque area, Gymnasium, Jogging Track, Security, Playground, Swimming Pool, Sauna, Multipurpose hall, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Prima Pelangi 7, Bukit Prima Pelangi, Segambut, Kuala Lumpur",Kuala Lumpur,Segambut,2025-02-05 20:35,2025-02-06,110022980,3.181250053629707,101.65222584260044
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Security, Parking, Lift, Multipurpose hall, Gymnasium, Swimming Pool, Jogging Track, Barbeque area, Playground","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan Jalan 1/23c, Kampung Baru Air Panas, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-05 20:34,2025-02-06,109791796,,
"RM 3,100 per month","Apartment / Condominium, For rent",Condominium,2,2,800 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Playground, Jogging Track, Parking, Security, Swimming Pool, Gymnasium, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Dua, Off Jalan Sungai besi, Sungai Besi, Kuala Lumpur",Kuala Lumpur,Sungai Besi,2025-02-05 20:33,2025-02-06,109506609,,
"RM 3,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,864 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area, Parking, Security, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Off Lorong Peel, Taman Maluri, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-05 20:32,2025-02-06,109791298,,
"RM 3,600 per month","House, For rent",Townhouse,4,3,2583 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Cyberjaya,2025-02-05 20:30,2025-02-06,109971338,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,940 sq.ft.,Not Furnished,"Barbeque area, Playground, Parking, Security, Swimming Pool",,"Jalan Aman, Desa Aman Puri, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,2025-02-05 20:30,2025-02-06,110023013,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,690 sq.ft.,Not Furnished,"Lift, Security",Near KTM/LRT,"Jalan PJU 1a/44, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-05 20:30,2025-02-06,110022976,3.109715709364105,101.5879125955847
"RM 1,750 per month","Apartment / Condominium, For rent",Apartment,4,2,1096 sq.ft.,Partially Furnished,"Barbeque area, Minimart, Swimming Pool, Security, Jogging Track, Playground, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan 1/27c, Seksyen 5, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-02-05 20:30,2025-02-06,110022964,,
"RM 3,500 per month","Apartment / Condominium, For rent",Service Residence,1,2,861 sq.ft.,Fully Furnished,"Playground, Barbeque area, Multipurpose hall, Lift, Parking, Security, Swimming Pool, Gymnasium",,"Jalan Seri Tg Pinang, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-05 20:30,2025-02-06,110022971,,
RM 500 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,"Parking, Playground, Security, Minimart",,"Jalan Bintang U5/33, Seksyen U5, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-05 20:29,2025-02-06,109971243,3.1864452276274657,101.53510552651987
"RM 1,200 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Partially Furnished,"Playground, Jogging Track",Cooking Allowed,,Negeri Sembilan,Bandar Sri Sendayan,2025-02-05 20:27,2025-02-06,110023006,,
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Sauna, Multipurpose hall, Security, Swimming Pool, Parking, Minimart, Playground",,"Jalan Suria Muafakat Utama, Off Jalan Tun Razak, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 20:27,2025-02-06,110023005,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,900 sq.ft.,Not Furnished,"Security, Parking, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Multipurpose hall",Near KTM/LRT,"Persiaran Sri Raya, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-05 20:26,2025-02-06,108820668,,
"RM 1,000 per month","House, For rent",1-storey Terraced House,3,1,1001 sq.ft.,Partially Furnished,,,,Penang,Juru,2025-02-05 20:25,2025-02-06,110000421,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,755 sq.ft.,Partially Furnished,"Barbeque area, Sauna, Security, Minimart, Playground, Swimming Pool, Tennis Court, Lift, Gymnasium, Squash Court, Parking","Air-Cond, Washing Machine","Jalan 6/95B, Taman Cheras, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-05 20:25,2025-02-06,110023004,3.1024213342132043,101.75136979514956
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,2,1,896 sq.ft.,Fully Furnished,"Security, Sauna, Jogging Track, Barbeque area, Playground, Gymnasium, Tennis Court, Parking, Minimart, Swimming Pool",,"Jalan Medini Utara 3, Off Lebuh Kota Iskandar, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-05 20:23,2025-02-06,110022995,,
"RM 3,400 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,,,,Johor,Iskandar Puteri,2025-02-05 20:23,2025-02-06,110022989,,
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,1040 sq.ft.,Fully Furnished,"Security, Swimming Pool, Playground, Parking, Lift, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Seri Putra 1 / 2, Bandar Seri Putra, Bangi, Selangor",Selangor,Bangi,2025-02-05 20:22,2025-02-06,110022987,2.884265999539895,101.79118465123774
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,2,980 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Lift, Parking",,"Jalan Medini Utara 1, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-05 20:21,2025-02-06,110022982,1.4305143484431648,103.63011171381208
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,466 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Multipurpose hall, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Plumbum 7/102, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-05 20:18,2025-02-06,109848690,3.0647791269756985,101.48606686973181
"RM 1,250 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Fully Furnished,"Parking, Lift, Security","Air-Cond, Cooking Allowed, Washing Machine","Halaman Zoo 1, Off Jalan Ru, Ayer Itam, Penang",Penang,Ayer Itam,2025-02-05 20:15,2025-02-06,109439933,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Fully Furnished,"Jogging Track, Parking, Gymnasium, Barbeque area, Security, Playground, Lift",,"Jalan Van Praagh, Taman Continental,, Jelutong, Penang",Penang,Jelutong,2025-02-05 20:15,2025-02-06,109999254,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,862 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Barbeque area, Security, Playground, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Gerbang Bukit Kecil 2, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-05 20:15,2025-02-06,109382634,5.3319411533847845,100.29795019766486
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,1,1,700 sq.ft.,Fully Furnished,"Playground, Barbeque area, Parking, Swimming Pool, Lift, Security, Gymnasium, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Off Persiaran Bestari, Symphony Hills, Cyber 9, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-05 20:14,2025-02-06,109772531,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,4,3,1690 sq.ft.,Fully Furnished,"Multipurpose hall, Gymnasium, Parking, Swimming Pool, Security, Playground, Lift, Barbeque area","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed","Jalan D Alpinia Utama, D' Alpinia, Puchong, Selangor",Selangor,Puchong,2025-02-05 20:14,2025-02-06,109401794,,
"RM 2,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Barbeque area, Playground, Security, Swimming Pool, Gymnasium, Parking, Multipurpose hall","Air-Cond, Washing Machine, Cooking Allowed","Off Jalan Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-05 20:12,2025-02-06,109096374,,
"RM 2,800 per month","House, For rent",1-storey Terraced House,4,4,3000 sq.ft.,Partially Furnished,,,,Selangor,Bandar Botanic,2025-02-05 20:12,2025-02-06,109718617,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1236 sq.ft.,Fully Furnished,"Lift, Minimart, Swimming Pool, Barbeque area, Parking, Security, Jogging Track, Playground, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Jalan Jalil Perwira 2, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-05 20:11,2025-02-06,109857848,3.063603287767112,101.66768756239048
"RM 2,150 per month","Apartment / Condominium, For rent",Apartment,3,2,1398 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking, Security, Minimart, Tennis Court, Club house","Air-Cond, Cooking Allowed, Washing Machine","Jalan Cyber Suria, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-05 20:11,2025-02-06,109831610,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Gymnasium, Lift, Parking, Playground, Swimming Pool, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet","Jalan Mutiara 3, Mutiara Height, Kajang, Selangor",Selangor,Kajang,2025-02-05 20:10,2025-02-06,108624286,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1447 sq.ft.,Partially Furnished,,Cooking Allowed,,Selangor,Dengkil,2025-02-05 20:10,2025-02-06,109564216,,
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,2,2,735 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Barbeque area, Lift, Sauna, Gymnasium, Swimming Pool, Jogging Track, Parking","Air-Cond, Cooking Allowed, Washing Machine","Jalan Jalil Perkasa 3, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-05 20:10,2025-02-06,109831609,3.0527070707941517,101.67945013095526
"RM 2,900 per month","House, For rent",2-storey Terraced House,4,4,2170 sq.ft.,Fully Furnished,"Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Cheras,2025-02-05 20:10,2025-02-06,110022898,,
"RM 1,800 per month","House, For rent",Semi-Detached House,3,3,3200 sq.ft.,Not Furnished,,,,Penang,Tanjong Tokong,2025-02-05 20:10,2025-02-06,110022884,,
"RM 3,300 per month","Apartment / Condominium, For rent",Condominium,3,3,1582 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security, Gymnasium, Jogging Track, Playground, Tennis Court, Squash Court, Lift, Sauna, Club house","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan Pantai Sinaran, Gelugor, Penang",Penang,Gelugor,2025-02-05 20:10,2025-02-06,110022899,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1450 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Barbeque area, Club house, Swimming Pool, Sauna, Security, Jogging Track",,"Jalan Desiran Tanjung 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-05 20:10,2025-02-06,110022895,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1273 sq.ft.,Fully Furnished,"Parking, Barbeque area, Playground, Gymnasium, Lift, Swimming Pool, Security, Sauna, Tennis Court",Air-Cond,"Lorong Perda Utama 3, Off Jalan Permatang Batu, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-05 20:10,2025-02-06,110022874,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,830 sq.ft.,Partially Furnished,"Multipurpose hall, Swimming Pool, Security, Playground, Parking, Lift","Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Gombak, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-05 20:08,2025-02-06,110022942,3.209777238638787,101.70515816861469
"RM 1,400 per month","House, For rent",Semi-Detached House,5,3,2925 sq.ft.,Not Furnished,"Parking, Minimart",,,Selangor,Banting,2025-02-05 20:07,2025-02-06,110022938,,
"RM 1,700 per month","House, For rent",2-storey Terraced House,4,4,1800 sq.ft.,Fully Furnished,"Parking, Minimart","Cooking Allowed, Air-Cond, Washing Machine",,Kedah,Sungai Petani,2025-02-05 20:03,2025-02-06,110022925,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,3,2,950 sq.ft.,Fully Furnished,"Multipurpose hall, Swimming Pool, Squash Court, Lift, Barbeque area, Security, Parking, Playground",,"Off Persiaran Multimedia, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-05 20:00,2025-02-06,109878323,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1045 sq.ft.,Fully Furnished,"Security, Lift, Parking, Squash Court, Swimming Pool, Club house, Playground, Multipurpose hall, Gymnasium, Tennis Court","Washing Machine, Cooking Allowed, Air-Cond","Off Persiaran Byan Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-05 20:00,2025-02-06,109892307,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Security, Playground, Gymnasium, Parking, Multipurpose hall, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Lorong Maju, Off Jalan Maju, Pusat Perniagaan Maju Jaya, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-05 19:59,2025-02-06,108052088,,
"RM 3,000 per month","Apartment / Condominium, For rent",Service Residence,3,3,1200 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Security, Swimming Pool, Gymnasium, Sauna, Barbeque area",,"Jalan 3/76C, Off Jalan 1/76, Ampang Hilir, Kuala Lumpur",Kuala Lumpur,Ampang Hilir,2025-02-05 19:59,2025-02-06,110022896,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1335 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Lift, Parking, Security, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Tingkat Manggis 1, Taman Manggis Indah, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-05 19:58,2025-02-06,109815100,5.36094532532302,100.45460757634275
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,1,1,805 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Playground, Swimming Pool, Tennis Court, Barbeque area, Lift, Security, Sauna, Gymnasium, Minimart, Jogging Track, Club house","Cooking Allowed, Air-Cond, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 19:58,2025-02-06,109907224,1.467763139109315,103.7250491807238
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,850 sq.ft.,Fully Furnished,"Gymnasium, Security, Swimming Pool, Jogging Track, Playground, Barbeque area, Multipurpose hall, Parking, Lift, Sauna, Minimart","Cooking Allowed, Air-Cond, Washing Machine","No.1, Persiaran Southkey 1, Southkey, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 19:58,2025-02-06,107938370,1.4973706999999998,103.7773152
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,1,1021 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Playground, Swimming Pool, Tennis Court, Barbeque area, Lift, Security, Sauna, Gymnasium, Minimart, Jogging Track, Club house","Cooking Allowed, Air-Cond, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 19:57,2025-02-06,109757499,1.467763139109315,103.7250491807238
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,823 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Cooking Allowed, Air-Cond","Jalan Kangkar Tebrau, Off Jalan Pandan, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-05 19:57,2025-02-06,109934562,,
