monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Minimart, Playground, Swimming Pool, Jogging Track, Parking, Security, Gymnasium, Barbeque area, Lift, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Impact, Cyber 6, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-25 15:31,109685423,2.9177858086548585,101.65860169744343
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Partially Furnished,"Security, Swimming Pool, Gymnasium, Parking, Playground, Lift, Multipurpose hall","Cooking Allowed, Near KTM/LRT","Jalan Bukit, Taman Bukit, Kajang, Selangor",Selangor,Kajang,2025-01-25 15:31,108919123,2.9841139,101.79186137269822
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,900 sq.ft.,Partially Furnished,"Swimming Pool, Multipurpose hall, Security, Gymnasium, Lift, Barbeque area, Playground, Parking",,"Jalan 1/42, Off Jalan Kuching, Jalan Kuching, Kuala Lumpur",Kuala Lumpur,Jalan Kuching,2025-01-25 15:30,109834866,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,486 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Lift, Tennis Court, Jogging Track, Sauna, Multipurpose hall, Security, Gymnasium",,"Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-25 15:30,109924601,,
"RM 4,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1259 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Club house, Playground, Parking, Jogging Track, Lift, Security, Barbeque area",,"Lebuh IRC, IOI Resort City, Putrajaya, Putrajaya",Putrajaya,Putrajaya,2025-01-25 15:30,109924465,,
"RM 3,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1250 sq.ft.,Fully Furnished,"Lift, Gymnasium, Parking, Security, Playground, Swimming Pool, Sauna","Cooking Allowed, Air-Cond, Washing Machine","Jalan Durian Burung, Taman Daya, Kuching, Sarawak",Sarawak,Kuching,2025-01-25 15:30,109924475,,
"RM 2,700 per month","Apartment / Condominium, For rent",Apartment,3,2,1500 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Gymnasium","Air-Cond, Washing Machine, Cooking Allowed","Jalan Bukit Chagar, Bukit Chagar, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 15:30,109924470,1.4678765500000002,103.76677145
"RM 2,399 per month","Apartment / Condominium, For rent",Service Residence,4,3,1206 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall, Security, Playground, Parking, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lang Emas, Taman Segambut Aman, Segambut, Kuala Lumpur",Kuala Lumpur,Segambut,2025-01-25 15:24,109517792,3.188705399966709,101.65491853601065
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,1700 sq.ft.,Fully Furnished,"Playground, Jogging Track, Security","Air-Cond, Cooking Allowed, Washing Machine",,Negeri Sembilan,Port Dickson,2025-01-25 15:23,109924511,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1062 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Lift, Gymnasium, Multipurpose hall, Security, Barbeque area",,"Jalan M9A, Taman Merak Mas, Bukit Katil, Melaka",Melaka,Bukit Katil,2025-01-25 15:23,109010452,2.2331177,102.2902921
"RM 4,500 per month","House, For rent",Semi-Detached House,5,5,3400 sq.ft.,Partially Furnished,,,,Selangor,Ambang Botanic,2025-01-25 15:22,109924510,,
RM 950 per month,"House, For rent",Semi-Detached House,3,2,1200 sq.ft.,Not Furnished,Parking,,,Terengganu,Dungun,2025-01-25 15:22,109924503,,
"RM 1,399 per month","Apartment / Condominium, For rent",Condominium,3,2,1059 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Multipurpose hall, Parking, Security, Gymnasium, Playground, Sauna, Barbeque area, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT","Persiaran Dr George Lim Ah Soo, Taman Equine, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-01-25 15:20,109009974,,
RM 650 per month,"Apartment / Condominium, For rent",Condominium,5,2,1244 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Tennis Court, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan PJS 10/11E, PJS 10, Bandar Sunway, Selangor",Selangor,Bandar Sunway,2025-01-25 15:19,109622131,3.0804611,101.6064652
RM 350 per month,"Apartment / Condominium, For rent",Apartment,4,2,856 sq.ft.,Fully Furnished,"Lift, Playground, Swimming Pool, Parking, Multipurpose hall, Security, Gymnasium","Cooking Allowed, Washing Machine","Jalan Tasik Raja Lumu U4/17, Taman Subang Delima, Seksyen U4, Subang Bestari, Selangor",Selangor,Subang Bestari,2025-01-25 15:18,108424448,,
"RM 1,299 per month","Apartment / Condominium, For rent",Condominium,3,2,1023 sq.ft.,Partially Furnished,"Gymnasium, Lift, Security, Swimming Pool, Parking, Playground",,"Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-01-25 15:18,109645635,2.9599028,101.7946165
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,871 sq.ft.,Fully Furnished,"Barbeque area, Club house, Tennis Court, Lift, Multipurpose hall, Parking, Playground, Gymnasium, Sauna, Security, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan PJU 1a/4, Ara Damansara, Selangor",Selangor,Ara Damansara,2025-01-25 15:17,109869688,3.1142824892680756,101.57954176018544
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,,,Johor,Johor Bahru,2025-01-25 15:16,109668323,,
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,Playground,Cooking Allowed,"Off Jalan Dengkil, Bandar Bukit Puchong 2, Puchong, Puchong, Selangor",Selangor,Puchong,2025-01-25 15:16,109773101,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Barbeque area, Jogging Track, Minimart, Parking, Playground, Security, Lift",,"Jalan Pinggiran Mas 1, Taman Mas Sepang, Puchong, Selangor",Selangor,Puchong,2025-01-25 15:15,109870788,,
"RM 1,799 per month","Apartment / Condominium, For rent",Condominium,2,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Playground, Minimart, Swimming Pool, Jogging Track, Gymnasium",,"Persiaran Sepang Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-25 15:13,109727614,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Not Furnished,"Security, Parking, Barbeque area, Sauna, Gymnasium, Playground, Swimming Pool, Jogging Track, Squash Court",,"No. 9 & 11, Persiaran Tanjung Bungah 2, Tanjung Bungah, Penang",Penang,Tanjung Bungah,2025-01-25 15:13,109828028,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,1,2,894 sq.ft.,Fully Furnished,"Playground, Barbeque area, Gymnasium, Sauna, Parking, Security, Swimming Pool, Lift","Cooking Allowed, Washing Machine, Air-Cond","Lingkaran Cyber Point Timur, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-25 15:11,109714853,2.9201727057503244,101.65015194301499
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,950 sq.ft.,Fully Furnished,"Barbeque area, Swimming Pool, Lift, Parking, Playground, Multipurpose hall, Security, Gymnasium","Cooking Allowed, Air-Cond","Jalan Ilmiah, Kajang, Selangor",Selangor,Kajang,2025-01-25 15:11,109548780,2.9336457,101.7982543
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Lift, Barbeque area, Multipurpose hall, Playground, Swimming Pool, Parking, Security","Washing Machine, Cooking Allowed, Air-Cond","Persiaran Aspirasi, Cyber 10, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-25 15:11,109700441,2.8976803063045087,101.63940207012952
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,950 sq.ft.,Fully Furnished,"Parking, Security, Playground, Multipurpose hall, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine","Off Persiaran Bestari, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-25 15:11,109548751,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,,,Melaka,Melaka Tengah,2025-01-25 15:10,109011550,,
RM 550 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Security, Parking",Cooking Allowed,"Jalan Nilai Perdana 11, Taman Nilai Perdana, Nilai, Negeri Sembilan",Negeri Sembilan,Nilai,2025-01-25 15:10,109397354,2.8017677,101.8084877
RM 700 per month,"Apartment / Condominium, For rent",Flat,5,2,650 sq.ft.,Not Furnished,"Playground, Parking, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine","Off Persiaran Cempaka, Bandar Sri Damansara, Selangor",Selangor,Bandar Sri Damansara,2025-01-25 15:10,107755812,,
"RM 9,100 per month","Apartment / Condominium, For rent",Service Residence,3,3,1170 sq.ft.,Fully Furnished,"Parking, Security, Playground, Lift, Swimming Pool, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","No.2, Jalan Hang Tuah, Bukit Bintang, Kuala Lumpur",Kuala Lumpur,Bukit Bintang,2025-01-25 15:10,109551182,3.1368089764550944,101.70389595209639
"RM 3,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,514 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Lift, Security","Air-Cond, Cooking Allowed, Washing Machine","No.2, Jalan Hang Tuah, Bukit Bintang, Kuala Lumpur",Kuala Lumpur,Bukit Bintang,2025-01-25 15:09,109551184,3.1368089764550944,101.70389595209639
"RM 1,600 per month","House, For rent",1.5-storey Terraced House,3,3,1613 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",,Sarawak,Kuching,2025-01-25 15:09,109924326,,
"RM 4,000 per month","House, For rent",3-storey Terraced House,4,5,3208 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Barbeque area, Gymnasium, Jogging Track, Club house, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Cyberjaya,2025-01-25 15:09,108844424,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,845 sq.ft.,Partially Furnished,"Gymnasium, Jogging Track, Security, Playground, Swimming Pool, Lift, Parking",Air-Cond,"Off Lebuhraya Selayang - Kepong, Taman Selayang Jaya, Batu Caves, Selangor",Selangor,Batu Caves,2025-01-25 15:07,105450394,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,3,1144 sq.ft.,Not Furnished,"Playground, Parking, Swimming Pool, Security, Gymnasium, Sauna, Minimart, Lift, Barbeque area",,"Jalan Ambong Kanan 2, Kepong Baru, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,2025-01-25 15:07,108656734,,
"RM 1,500 per month","House, For rent",Townhouse,3,2,800 sq.ft.,Fully Furnished,,,,Melaka,Melaka Tengah,2025-01-25 15:07,109011447,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Security, Parking, Lift, Playground","Cooking Allowed, Washing Machine","Jalan Casuarina U17/56, Emina Green, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 15:06,109924291,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,600 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Security, Swimming Pool",,"Jalan Syed Abdul Aziz, Melaka City, Melaka",Melaka,Melaka City,2025-01-25 15:05,109111973,2.201656,102.22606185
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,830 sq.ft.,Fully Furnished,"Security, Parking, Playground, Lift, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan 2/155a,, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-25 15:05,109400500,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1500 sq.ft.,Partially Furnished,"Multipurpose hall, Swimming Pool, Tennis Court, Barbeque area, Gymnasium, Jogging Track, Parking, Security, Playground, Lift, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Halia 4, Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-25 15:05,109924211,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,,,"Jalan PJS 2c/2 Off PJS 2, Taman Medan Cahaya, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-25 15:05,109924196,,
"RM 12,000 per month","Apartment / Condominium, For rent",Condominium,5,7,7000 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Swimming Pool, Security, Playground, Parking, Jogging Track, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kelawei, Pulau Tikus, Penang",Penang,Pulau Tikus,2025-01-25 15:04,109924275,5.436005913419464,100.30883760023337
"RM 1,950 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Gymnasium, Playground, Security, Swimming Pool, Lift, Parking, Minimart","Cooking Allowed, Washing Machine, Air-Cond","Jalan Pantai Murni 1, Bukit Kerinchi, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-25 15:03,109505447,,
"RM 1,100 per month","Apartment / Condominium, For rent",Service Residence,1,1,501 sq.ft.,Fully Furnished,,,"Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-25 15:03,109924273,3.1136535,101.4530499
"RM 3,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,850 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Sauna, Multipurpose hall, Playground, Gymnasium, Club house, Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","No.126,  Jalan Damai, Ampang, Kuala Lumpur",Kuala Lumpur,Ampang,2025-01-25 15:02,109877991,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,1226 sq.ft.,Fully Furnished,"Sauna, Playground, Multipurpose hall, Minimart, Swimming Pool, Gymnasium, Squash Court, Barbeque area, Parking, Security","Air-Cond, Washing Machine","Persiaran Halia 3, Off Jalan Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-25 15:00,109892541,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Club house, Barbeque area, Jogging Track, Multipurpose hall, Security, Swimming Pool, Parking, Gymnasium, Lift, Playground","Air-Cond, Internet, Cooking Allowed, Near KTM/LRT, Washing Machine","Persiaran Halia 3, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-25 15:00,109701541,5.4483468362577625,100.30197504866534
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1241 sq.ft.,Fully Furnished,"Security, Playground, Squash Court, Minimart, Barbeque area, Parking, Swimming Pool, Gymnasium, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Halia 3, Off Jalan Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-25 15:00,109385749,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,700 sq.ft.,Fully Furnished,"Squash Court, Multipurpose hall, Parking, Minimart, Gymnasium, Playground, Swimming Pool, Security, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lembah Permai, Tanjung Bungah, Penang",Penang,Tanjung Bungah,2025-01-25 14:59,108522692,5.464761492758466,100.2805744232917
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Lift, Multipurpose hall, Security, Jogging Track, Barbeque area, Parking, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan Cheras, Taman Pertama, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-25 14:54,109470498,,
"RM 2,800 per month","House, For rent",2-storey Terraced House,4,3,2502 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track","Cooking Allowed, Air-Cond",,Selangor,Shah Alam,2025-01-25 14:54,109732527,,
"RM 1,150 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Not Furnished,"Gymnasium, Swimming Pool, Parking, Multipurpose hall, Security",,"Off Jalan Idaman, Taman Cheras Idaman, Bandar Sungai Long, Selangor",Selangor,Bandar Sungai Long,2025-01-25 14:52,109149779,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,5,2,650 sq.ft.,Not Furnished,Minimart,"Cooking Allowed, Near KTM/LRT","Jalan PJU 10/3, Damansara Damai, Damansara Damai, Selangor",Selangor,Damansara Damai,2025-01-25 14:50,107755999,3.1966700579251683,101.59321357379635
RM 900 per month,"Apartment / Condominium, For rent",Apartment,5,2,650 sq.ft.,Not Furnished,"Minimart, Playground, Parking, Lift, Security",Cooking Allowed,"Jalan PJS 2B/1, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-25 14:50,107756174,3.073102350781656,101.63241830883483
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Not Furnished,"Parking, Security, Playground, Lift, Swimming Pool",,"Jalan Kajang 5, Off Jalan Sungai Chua, Kajang, Selangor",Selangor,Kajang,2025-01-25 14:50,109132456,,
RM 900 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,,,"Jalan PJS 6/5e, Taman Desaria, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-25 14:50,109820450,3.080708498965387,101.62252433654139
"RM 1,299 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Partially Furnished,,,,Selangor,Semenyih,2025-01-25 14:50,109924056,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,2200 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Tennis Court, Squash Court, Minimart, Playground, Jogging Track, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",,Selangor,Semenyih,2025-01-25 14:50,109924053,,
"RM 1,599 per month","House, For rent",Semi-Detached House,4,4,2200 sq.ft.,Partially Furnished,"Security, Parking, Playground",,,Selangor,Semenyih,2025-01-25 14:50,109924051,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Semenyih,2025-01-25 14:50,109924050,,
"RM 1,999 per month","House, For rent",2-storey Terraced House,4,4,2000 sq.ft.,Partially Furnished,"Parking, Security, Playground, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Semenyih,2025-01-25 14:50,109924048,,
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Partially Furnished,,,,Selangor,Puchong,2025-01-25 14:50,109924045,,
